source,target,is_directed,is_stimulation,is_inhibition,consensus_direction,consensus_stimulation,consensus_inhibition,curation_effort,references,sources,type,references_stripped,n_references,n_sources,n_primary_sources
MAPK3,DUSP1,True,True,True,False,False,False,22,HPRD-phos:10617468;HPRD:10617468;HPRD:11278799;InnateDB:11278799;IntAct:10617468;IntAct:20347885;IntAct:25241761;KEA:10617468;Lit-BM-17:10617468;Lit-BM-17:11278799;Lit-BM-17:20347885;Lit-BM-17:25241761;PhosphoSite:10617468;PhosphoSite:25204653;ProtMapper:10617468;ProtMapper:16286470;ProtMapper:24253595;SIGNOR:10617468;SIGNOR:16286470;iPTMnet:10617468;iPTMnet:16286470;phosphoELM:10617468,BEL-Large-Corpus_ProtMapper;HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;InnateDB;IntAct;KEA;Lit-BM-17;MIMP;PhosphoNetworks;PhosphoPoint;PhosphoSite;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_noref;ProtMapper;SIGNOR;SIGNOR_ProtMapper;Sparser_ProtMapper;Wang;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP,post_translational,10617468;11278799;16286470;20347885;24253595;25204653;25241761,7,25,15
DUSP1,MAPK3,True,True,True,True,True,False,23,DEPOD:12676937;DEPOD:14695202;DEPOD:20858750;HPRD:10617468;HPRD:11278799;InnateDB:11278799;IntAct:10617468;IntAct:20347885;IntAct:25241761;Lit-BM-17:10617468;Lit-BM-17:11278799;Lit-BM-17:20347885;Lit-BM-17:25241761;ProtMapper:7535768;ProtMapper:7761091;ProtMapper:7939666;ProtMapper:8221888;ProtMapper:9430728;SIGNOR:10617468;SIGNOR:7535768;SignaLink3:10617468;SignaLink3:23331499;SignaLink3:9922370,DEPOD;HPRD;InnateDB;IntAct;Lit-BM-17;NCI-PID_ProtMapper;ProtMapper;Reactome_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SignaLink3;Wang,post_translational,10617468;11278799;12676937;14695202;20347885;20858750;23331499;25241761;7535768;7761091;7939666;8221888;9430728;9922370,14,12,9
PAK2,RAF1,True,True,False,True,True,False,7,HPRD:16837009;Lit-BM-17:16837009;ProtMapper:22880011;ProtMapper:28415790;SignaLink3:10712905;SignaLink3:16837009;SignaLink3:23331499,HPRD;Lit-BM-17;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;Reactome_ProtMapper;SignaLink3;Sparser_ProtMapper;Wang,post_translational,10712905;16837009;22880011;23331499;28415790,5,9,5
TEP1,RAC1,True,True,False,True,True,False,2,SignaLink3:10753747;SignaLink3:23331499,SignaLink3,post_translational,10753747;23331499,2,1,1
SMAD3,AR,True,True,True,True,True,False,11,HPRD:11280774;Lit-BM-17:11280774;Lit-BM-17:11707452;Lit-BM-17:12226080;NetPath:11248024;NetPath:11280774;SignaLink3:11248024;SignaLink3:11280774;SignaLink3:11707452;SignaLink3:12226080;SignaLink3:23331499,HPRD;Lit-BM-17;NetPath;SignaLink3;Wang,post_translational,11248024;11280774;11707452;12226080;23331499,5,5,5
NR3C1,SMAD3,True,True,False,True,True,False,4,HPRD:10518526;HPRD:12902338;SignaLink3:12902338;SignaLink3:23331499,HPRD;SignaLink3;Wang,post_translational,10518526;12902338;23331499,3,3,3
SMAD3,NR3C1,True,False,True,False,False,False,2,HPRD:10518526;HPRD:12902338,HPRD;Wang,post_translational,10518526;12902338,2,2,2
SMAD3,PIAS4,True,True,False,False,False,False,3,HPRD:12904571;Lit-BM-17:12815042;Lit-BM-17:12904571,HPRD;Lit-BM-17;Wang,post_translational,12815042;12904571,2,3,3
PIAS4,SMAD3,True,True,True,True,True,False,6,HPRD:12904571;Lit-BM-17:12815042;Lit-BM-17:12904571;SIGNOR:12904571;SignaLink3:12904571;SignaLink3:23331499,HPRD;Lit-BM-17;SIGNOR;SignaLink3;Wang,post_translational,12815042;12904571;23331499,3,5,5
PIAS4,SMAD4,True,True,True,True,True,False,8,BioGRID:12740389;HPRD:12904571;Lit-BM-17:12740389;Lit-BM-17:12815042;Lit-BM-17:12904571;SIGNOR:12904571;SignaLink3:12904571;SignaLink3:23331499,BioGRID;HPRD;Lit-BM-17;SIGNOR;SignaLink3;Wang,post_translational,12740389;12815042;12904571;23331499,4,6,6
IL10RB,TYK2,True,True,False,True,True,False,3,SIGNOR:10347215;SignaLink3:12974481;SignaLink3:23331499,SIGNOR;SignaLink3;Wang,post_translational,10347215;12974481;23331499,3,3,3
IL10RB,JAK1,True,True,False,True,True,False,2,SignaLink3:12974481;SignaLink3:23331499,SignaLink3;Wang,post_translational,12974481;23331499,2,2,2
MAPK14,SMAD3,True,True,False,True,True,False,14,HPRD-phos:14512875;HPRD:14512875;KEA:10197981;KEA:14512875;KEA:15241418;KEA:15520018;KEA:16156666;ProtMapper:15520018;SIGNOR:14512875;SIGNOR:15520018;SignaLink3:14512875;SignaLink3:23331499;iPTMnet:14512875;iPTMnet:15520018,HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;KEA;MIMP;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;ProtMapper;SIGNOR;SIGNOR_ProtMapper;SignaLink3;Wang;iPTMnet;phosphoELM_MIMP,post_translational,10197981;14512875;15241418;15520018;16156666;23331499,6,16,10
CDC42,TEP1,True,True,False,True,True,False,2,SignaLink3:16381926;SignaLink3:23331499,SignaLink3,post_translational,16381926;23331499,2,1,1
SMAD7,PPP1CA,True,True,False,True,True,False,3,SIGNOR:16571110;SignaLink3:16571110;SignaLink3:23331499,SIGNOR;SignaLink3;Wang,post_translational,16571110;23331499,2,3,3
MAPK14,STAT3,True,True,False,True,True,False,10,KEA:17570479;ProtMapper:10201984;ProtMapper:17502367;ProtMapper:18691976;SIGNOR:17502367;SIGNOR:18691976;SignaLink3:17502367;SignaLink3:23331499;iPTMnet:17502367;iPTMnet:18691976,HPRD_MIMP;KEA;MIMP;NCI-PID_ProtMapper;NetworKIN_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;SignaLink3;Wang;iPTMnet;phosphoELM_MIMP,post_translational,10201984;17502367;17570479;18691976;23331499,5,14,7
STAT3,MAPK8,True,True,False,False,False,False,13,Adhesome:10521505;Adhesome:15979846;BioGRID:10521505;BioGRID:15979846;HPRD:10446219;HPRD:10521505;HPRD:11350938;HPRD:12576423;HPRD:12763138;HPRD:14551213;HPRD:9343414;HPRD:9872331;InnateDB:15979846,Adhesome;BioGRID;HPRD;InnateDB,post_translational,10446219;10521505;11350938;12576423;12763138;14551213;15979846;9343414;9872331,9,4,4
MAPK8,STAT3,True,True,False,True,True,False,66,Adhesome:10521505;Adhesome:15979846;BioGRID:10521505;BioGRID:15979846;HPRD-phos:10446219;HPRD-phos:10521505;HPRD-phos:11350938;HPRD-phos:12576423;HPRD-phos:12763138;HPRD-phos:14551213;HPRD-phos:18491316;HPRD-phos:18669648;HPRD-phos:18691976;HPRD-phos:19413330;HPRD-phos:20058876;HPRD-phos:20068231;HPRD-phos:9343414;HPRD-phos:9872331;HPRD:10446219;HPRD:10521505;HPRD:11350938;HPRD:12576423;HPRD:12763138;HPRD:14551213;HPRD:9343414;HPRD:9872331;InnateDB:15979846;KEA:10446219;KEA:10521505;KEA:11335711;KEA:11350938;KEA:12576423;KEA:12763138;KEA:14551213;KEA:15465816;KEA:9343414;KEA:9872331;ProtMapper:10521505;ProtMapper:21702955;ProtMapper:23255093;SIGNOR:23255093;SignaLink3:10446219;SignaLink3:10521505;SignaLink3:11350938;SignaLink3:12576423;SignaLink3:12763138;SignaLink3:14551213;SignaLink3:17502367;SignaLink3:23331499;SignaLink3:9343414;SignaLink3:9872331;iPTMnet:10446219;iPTMnet:10521505;iPTMnet:11350938;iPTMnet:12576423;iPTMnet:12763138;iPTMnet:14551213;iPTMnet:18491316;iPTMnet:18669648;iPTMnet:18691976;iPTMnet:19413330;iPTMnet:20058876;iPTMnet:20068231;iPTMnet:23255093;iPTMnet:9343414;iPTMnet:9872331,Adhesome;BEL-Large-Corpus_ProtMapper;BioGRID;HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;InnateDB;KEA;MIMP;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;SignaLink3;Sparser_ProtMapper;Wang;iPTMnet;phosphoELM_MIMP,post_translational,10446219;10521505;11335711;11350938;12576423;12763138;14551213;15465816;15979846;17502367;18491316;18669648;18691976;19413330;20058876;20068231;21702955;23255093;23331499;9343414;9872331,21,22,13
MAPK14,STAT1,True,True,False,True,True,False,17,CA1:10201984;HPRD:11226159;ProtMapper:10201984;ProtMapper:17502367;ProtMapper:25950470;ProtMapper:28262979;SIGNOR:17502367;SignaLink3:17502367;SignaLink3:23331499;dbPTM:15322115;dbPTM:17897103;dbPTM:18669648;dbPTM:18691976;dbPTM:19690332;dbPTM:7543024;iPTMnet:14963018;iPTMnet:17502367,CA1;HPRD;HPRD_MIMP;MIMP;NCI-PID_ProtMapper;PhosphoPoint;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SignaLink3;Sparser_ProtMapper;Wang;dbPTM;iPTMnet;phosphoELM_MIMP,post_translational,10201984;11226159;14963018;15322115;17502367;17897103;18669648;18691976;19690332;23331499;25950470;28262979;7543024,13,18,10
DVL2,LRRK2,True,True,False,True,True,False,4,IntAct:19625296;Lit-BM-17:19625296;SignaLink3:20006983;SignaLink3:23331499,IntAct;Lit-BM-17;SignaLink3,post_translational,19625296;20006983;23331499,3,3,3
DVL2,RAC1,True,True,False,True,True,False,5,HPRD:12533515;NetPath:12533515;NetPath:15262978;SignaLink3:12533515;SignaLink3:23331499,HPRD;NetPath;SignaLink3;Wang,post_translational,12533515;15262978;23331499,3,4,4
EPHA3,SRC,True,True,False,True,True,False,3,SIGNOR:9632142;SignaLink3:23331499;SignaLink3:9632142,SIGNOR;SignaLink3,post_translational,23331499;9632142,2,2,2
CSK,CREBBP,True,False,False,False,False,False,1,HPRD:10801129,HPRD;PhosphoPoint,post_translational,10801129,1,2,2
CREBBP,CSK,True,True,False,True,True,False,4,HPRD:10801129;SIGNOR:10801129;SignaLink3:10801129;SignaLink3:23331499,HPRD;SIGNOR;SignaLink3;Wang,post_translational,10801129;23331499,2,4,4
ITSN1,CDC42,True,True,False,True,True,False,11,HPRD:11584276;HPRD:12006984;HPRD:15824104;Lit-BM-17:11584276;Lit-BM-17:12006984;SIGNOR:15824104;SIGNOR:30540523;SignaLink3:11584276;SignaLink3:12006984;SignaLink3:15824104;SignaLink3:23331499,HPRD;Lit-BM-17;SIGNOR;SignaLink3;Wang,post_translational,11584276;12006984;15824104;23331499;30540523,5,5,5
AR,ERBB3,True,True,False,True,True,False,2,SignaLink3:15542423;SignaLink3:23331499,SignaLink3,post_translational,15542423;23331499,2,1,1
NCOR2,PGR,True,True,True,True,True,False,7,Lit-BM-17:10757795;Lit-BM-17:12771131;Lit-BM-17:17347654;SIGNOR:12771131;SignaLink3:10757795;SignaLink3:12771131;SignaLink3:23331499,Lit-BM-17;SIGNOR;SignaLink3;Wang,post_translational,10757795;12771131;17347654;23331499,4,4,4
NCOR2,AR,True,True,True,True,True,False,18,CancerCellMap:11923464;HPRD:11923464;HPRD:15062576;Lit-BM-17:11923464;Lit-BM-17:12441355;Lit-BM-17:14593076;Lit-BM-17:15062576;Lit-BM-17:17356171;Lit-BM-17:20812024;Lit-BM-17:22508987;NetPath:11923464;SIGNOR:12771131;SignaLink3:11923464;SignaLink3:12441355;SignaLink3:12771131;SignaLink3:14593076;SignaLink3:15062576;SignaLink3:23331499,CancerCellMap;HPRD;Lit-BM-17;NetPath;SIGNOR;SignaLink3;Wang,post_translational,11923464;12441355;12771131;14593076;15062576;17356171;20812024;22508987;23331499,9,7,7
NR3C1,RXRA,True,True,False,True,True,False,2,SignaLink3:12573484;SignaLink3:23331499,SignaLink3,post_translational,12573484;23331499,2,1,1
RXRA,NR3C1,True,True,False,True,True,False,2,SignaLink3:12573484;SignaLink3:23331499,SignaLink3,post_translational,12573484;23331499,2,1,1
NR3C1,AR,True,True,True,True,True,False,5,HPRD:9162033;NetPath:9162033;SIGNOR:9162033;SignaLink3:23331499;SignaLink3:9162033,HPRD;NetPath;SIGNOR;SignaLink3;Wang,post_translational,23331499;9162033,2,5,5
AR,NR3C1,True,True,True,True,True,False,5,HPRD:9162033;NetPath:9162033;SIGNOR:9162033;SignaLink3:23331499;SignaLink3:9162033,HPRD;NetPath;SIGNOR;SignaLink3;Wang,post_translational,23331499;9162033,2,5,5
ESR1,NRIP1,True,True,False,False,False,False,13,BioGRID:7641693;HPRD:7641693;LMPID:11078741;LMPID:16990259;LMPID:9192902;Lit-BM-17:16439465;Lit-BM-17:21182203;Lit-BM-17:26153859;Lit-BM-17:26166704;Lit-BM-17:7641693;Lit-BM-17:8887632;Lit-BM-17:9115274;Lit-BM-17:9192902,BioGRID;HPRD;LMPID;Lit-BM-17;Wang,post_translational,11078741;16439465;16990259;21182203;26153859;26166704;7641693;8887632;9115274;9192902,10,5,5
NRIP1,ESR1,True,True,True,True,True,False,18,BioGRID:7641693;HPRD:7641693;LMPID:11078741;LMPID:16990259;LMPID:9192902;Lit-BM-17:16439465;Lit-BM-17:21182203;Lit-BM-17:26153859;Lit-BM-17:26166704;Lit-BM-17:7641693;Lit-BM-17:8887632;Lit-BM-17:9115274;Lit-BM-17:9192902;SignaLink3:12554755;SignaLink3:16439465;SignaLink3:23331499;SignaLink3:7641693;SignaLink3:8887632,BioGRID;HPRD;LMPID;Lit-BM-17;SignaLink3;Wang,post_translational,11078741;12554755;16439465;16990259;21182203;23331499;26153859;26166704;7641693;8887632;9115274;9192902,12,6,6
SRC,RXRA,True,True,False,True,True,False,4,HPRD:15140878;SignaLink3:10322133;SignaLink3:15140878;SignaLink3:23331499,HPRD;SignaLink3,post_translational,10322133;15140878;23331499,3,2,2
SRC,PTK2,True,True,False,True,True,False,214,Adhesome:10085298;Adhesome:10592173;Adhesome:10931187;Adhesome:11119718;Adhesome:11980671;Adhesome:12387730;Adhesome:12558988;Adhesome:12615911;Adhesome:16291744;Adhesome:16966330;Adhesome:17525734;Adhesome:18233957;Adhesome:18464795;Adhesome:18560762;Adhesome:21266176;Adhesome:21855630;Adhesome:23065768;Adhesome:7505391;Adhesome:7529876;Adhesome:9148935;Adhesome:9822703;BioGRID:11980671;BioGRID:12387730;CancerCellMap:12110680;HPRD-phos:11927607;HPRD-phos:17016520;HPRD-phos:17389395;HPRD-phos:19664994;HPRD-phos:20068231;HPRD-phos:7529876;HPRD-phos:7997267;HPRD-phos:8816475;HPRD-phos:8941336;HPRD-phos:9507031;HPRD:10931187;HPRD:11927607;HPRD:16291744;HPRD:7529876;HPRD:7997267;HPRD:8054685;HPRD:8816475;HPRD:8941336;HPRD:9507031;IntAct:16291744;IntAct:16966330;IntAct:17525734;IntAct:21034468;IntAct:23065768;IntAct:25241761;IntAct:25814554;IntAct:32814053;KEA:11602246;KEA:11927607;KEA:12370821;KEA:12960434;KEA:15247219;KEA:15561106;KEA:15598735;KEA:15611085;KEA:16153436;KEA:16254240;KEA:16760434;KEA:17570479;KEA:7529876;KEA:7997267;KEA:8816475;KEA:8941336;KEA:9507031;Lit-BM-17:10085298;Lit-BM-17:11980671;Lit-BM-17:12387730;Lit-BM-17:12558988;Lit-BM-17:16291744;Lit-BM-17:16966330;Lit-BM-17:17525734;Lit-BM-17:21855630;Lit-BM-17:22402981;Lit-BM-17:23065768;Lit-BM-17:23242524;Lit-BM-17:25241761;Lit-BM-17:25814554;Lit-BM-17:9822703;NetPath:18814027;NetPath:19625610;ProtMapper:10428489;ProtMapper:10753828;ProtMapper:10973994;ProtMapper:11278488;ProtMapper:11369622;ProtMapper:11418135;ProtMapper:11696015;ProtMapper:11821402;ProtMapper:12464388;ProtMapper:12590707;ProtMapper:12753909;ProtMapper:12876384;ProtMapper:14604860;ProtMapper:14984767;ProtMapper:15212693;ProtMapper:15247219;ProtMapper:15728464;ProtMapper:15735019;ProtMapper:15743500;ProtMapper:15817476;ProtMapper:16360410;ProtMapper:17088251;ProtMapper:17117420;ProtMapper:17289681;ProtMapper:17438336;ProtMapper:18793427;ProtMapper:18814847;ProtMapper:18935208;ProtMapper:19055942;ProtMapper:19138410;ProtMapper:19171305;ProtMapper:19568240;ProtMapper:19695571;ProtMapper:19826415;ProtMapper:20103658;ProtMapper:20407018;ProtMapper:20515733;ProtMapper:20616959;ProtMapper:20621036;ProtMapper:20655298;ProtMapper:20705914;ProtMapper:20822514;ProtMapper:20847951;ProtMapper:21034468;ProtMapper:21057587;ProtMapper:21347260;ProtMapper:21473875;ProtMapper:21776383;ProtMapper:21852560;ProtMapper:21940449;ProtMapper:22006118;ProtMapper:22194915;ProtMapper:22287273;ProtMapper:22353809;ProtMapper:22710722;ProtMapper:22800863;ProtMapper:22814579;ProtMapper:23275294;ProtMapper:23729178;ProtMapper:23764511;ProtMapper:24015220;ProtMapper:24164353;ProtMapper:24389213;ProtMapper:25067788;ProtMapper:25118939;ProtMapper:25127991;ProtMapper:25226367;ProtMapper:25319025;ProtMapper:25530216;ProtMapper:25866790;ProtMapper:25868388;ProtMapper:25913180;ProtMapper:25918719;ProtMapper:26079101;ProtMapper:26142360;ProtMapper:26393679;ProtMapper:26689988;ProtMapper:26833789;ProtMapper:26866924;ProtMapper:26923073;ProtMapper:27351421;ProtMapper:27438371;ProtMapper:27931517;ProtMapper:27978555;ProtMapper:28202937;ProtMapper:28213315;ProtMapper:28423510;ProtMapper:28701735;ProtMapper:28956212;ProtMapper:29190494;ProtMapper:8816475;ProtMapper:8941336;ProtMapper:9032297;ProtMapper:9330873;ProtMapper:9330875;ProtMapper:9425168;ProtMapper:9748249;ProtMapper:9864370;SIGNOR:15735019;SIGNOR:17289681;SIGNOR:17828307;SignaLink3:10593973;SignaLink3:12495636;SignaLink3:23109003;SignaLink3:7529876;SignaLink3:9148935;dbPTM:12387730;dbPTM:15561106;dbPTM:15951569;dbPTM:17192257;dbPTM:17389395;dbPTM:18083107;dbPTM:19339212;dbPTM:19369195;dbPTM:19534553;dbPTM:21454698;iPTMnet:11927607;iPTMnet:15735019;iPTMnet:17016520;iPTMnet:17289681;iPTMnet:17389395;iPTMnet:19664994;iPTMnet:20068231;iPTMnet:7529876;iPTMnet:7997267;iPTMnet:8816475;iPTMnet:8941336;iPTMnet:9507031;phosphoELM:11927607;phosphoELM:8941336,Adhesome;BEL-Large-Corpus_ProtMapper;BioGRID;CancerCellMap;HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;IntAct;KEA;Kinexus_KEA;Li2012;Lit-BM-17;MIMP;NCI-PID_ProtMapper;NetPath;NetworKIN_KEA;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;Reactome_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SignaLink3;Sparser_ProtMapper;TCRcuration_SignaLink3;Wang;dbPTM;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP,post_translational,10085298;10428489;10592173;10593973;10753828;10931187;10973994;11119718;11278488;11369622;11418135;11602246;11696015;11821402;11927607;11980671;12110680;12370821;12387730;12464388;12495636;12558988;12590707;12615911;12753909;12876384;12960434;14604860;14984767;15212693;15247219;15561106;15598735;15611085;15728464;15735019;15743500;15817476;15951569;16153436;16254240;16291744;16360410;16760434;16966330;17016520;17088251;17117420;17192257;17289681;17389395;17438336;17525734;17570479;17828307;18083107;18233957;18464795;18560762;18793427;18814027;18814847;18935208;19055942;19138410;19171305;19339212;19369195;19534553;19568240;19625610;19664994;19695571;19826415;20068231;20103658;20407018;20515733;20616959;20621036;20655298;20705914;20822514;20847951;21034468;21057587;21266176;21347260;21454698;21473875;21776383;21852560;21855630;21940449;22006118;22194915;22287273;22353809;22402981;22710722;22800863;22814579;23065768;23109003;23242524;23275294;23729178;23764511;24015220;24164353;24389213;25067788;25118939;25127991;25226367;25241761;25319025;25530216;25814554;25866790;25868388;25913180;25918719;26079101;26142360;26393679;26689988;26833789;26866924;26923073;27351421;27438371;27931517;27978555;28202937;28213315;28423510;28701735;28956212;29190494;32814053;7505391;7529876;7997267;8054685;8816475;8941336;9032297;9148935;9330873;9330875;9425168;9507031;9748249;9822703;9864370,156,37,19
PTK2,SRC,True,True,False,False,False,False,65,Adhesome:10085298;Adhesome:10592173;Adhesome:10931187;Adhesome:11119718;Adhesome:11980671;Adhesome:12387730;Adhesome:12558988;Adhesome:12615911;Adhesome:16291744;Adhesome:16966330;Adhesome:17525734;Adhesome:18233957;Adhesome:18464795;Adhesome:18560762;Adhesome:21266176;Adhesome:21855630;Adhesome:23065768;Adhesome:7505391;Adhesome:7529876;Adhesome:9148935;Adhesome:9822703;BioGRID:11980671;BioGRID:12387730;CA1:7505391;CancerCellMap:12110680;HPRD:10931187;HPRD:11927607;HPRD:16291744;HPRD:7529876;HPRD:7997267;HPRD:8054685;HPRD:8816475;HPRD:8941336;HPRD:9507031;IntAct:16291744;IntAct:16966330;IntAct:17525734;IntAct:21034468;IntAct:23065768;IntAct:25241761;IntAct:25814554;IntAct:32814053;Lit-BM-17:10085298;Lit-BM-17:11980671;Lit-BM-17:12387730;Lit-BM-17:12558988;Lit-BM-17:16291744;Lit-BM-17:16966330;Lit-BM-17:17525734;Lit-BM-17:21855630;Lit-BM-17:22402981;Lit-BM-17:23065768;Lit-BM-17:23242524;Lit-BM-17:25241761;Lit-BM-17:25814554;Lit-BM-17:9822703;NetPath:18814027;NetPath:19625610;ProtMapper:15277544;ProtMapper:15485841;ProtMapper:16679515;ProtMapper:17828307;ProtMapper:18452157;ProtMapper:20955590;ProtMapper:28213315,Adhesome;BioGRID;CA1;CancerCellMap;HPRD;IntAct;Li2012;Lit-BM-17;NCI-PID_ProtMapper;NetPath;PhosphoPoint;ProtMapper;RLIMS-P_ProtMapper;Sparser_ProtMapper;Wang,post_translational,10085298;10592173;10931187;11119718;11927607;11980671;12110680;12387730;12558988;12615911;15277544;15485841;16291744;16679515;16966330;17525734;17828307;18233957;18452157;18464795;18560762;18814027;19625610;20955590;21034468;21266176;21855630;22402981;23065768;23242524;25241761;25814554;28213315;32814053;7505391;7529876;7997267;8054685;8816475;8941336;9148935;9507031;9822703,43,15,12
TEP1,PTK2,True,False,True,False,False,False,18,Adhesome:10400703;Adhesome:10592173;Adhesome:11857088;Adhesome:15717329;Adhesome:9616126;BioGRID:10400703;DEPOD:10400703;DEPOD:10427092;DEPOD:9616126;Lit-BM-17:10400703;Lit-BM-17:11857088;Lit-BM-17:15717329;Lit-BM-17:23397142;Lit-BM-17:9927060;ProtMapper:10400703;SIGNOR:10400703;SignaLink3:10400703;SignaLink3:23109003,Adhesome;BioGRID;DEPOD;Lit-BM-17;ProtMapper;SIGNOR;SIGNOR_ProtMapper;SignaLink3;TCRcuration_SignaLink3;Wang,post_translational,10400703;10427092;10592173;11857088;15717329;23109003;23397142;9616126;9927060,9,10,8
PTK2,TEP1,True,False,True,True,False,True,15,Adhesome:10400703;Adhesome:10592173;Adhesome:11857088;Adhesome:15717329;Adhesome:9616126;BioGRID:10400703;Lit-BM-17:10400703;Lit-BM-17:11857088;Lit-BM-17:15717329;Lit-BM-17:23397142;Lit-BM-17:9927060;ProtMapper:22123794;ProtMapper:26284192;ProtMapper:28848709;ProtMapper:28881794,Adhesome;BioGRID;Lit-BM-17;PhosphoPoint;ProtMapper;REACH_ProtMapper;Sparser_ProtMapper,post_translational,10400703;10592173;11857088;15717329;22123794;23397142;26284192;28848709;28881794;9616126;9927060,11,7,5
CSK,LCK,True,True,True,True,False,True,56,HPRD-phos:12485116;HPRD-phos:15144186;HPRD-phos:16497976;HPRD-phos:18691976;HPRD-phos:19901323;HPRD:12485116;HPRD:15144186;KEA:12485116;KEA:15144186;KEA:15592455;KEA:15743820;KEA:89123626;KEA:8945479;PhosphoSite:10692391;PhosphoSite:10799545;PhosphoSite:14610046;PhosphoSite:15743820;PhosphoSite:17897955;PhosphoSite:17947241;PhosphoSite:2141684;ProtMapper:11181701;ProtMapper:11489946;ProtMapper:14610046;ProtMapper:14967142;ProtMapper:1639064;ProtMapper:16537894;ProtMapper:20346773;ProtMapper:20813252;ProtMapper:22426112;ProtMapper:22507872;ProtMapper:22566970;ProtMapper:24227778;ProtMapper:24463463;ProtMapper:24764511;ProtMapper:24816556;ProtMapper:25595912;ProtMapper:25979654;ProtMapper:27045023;ProtMapper:27460989;ProtMapper:27547268;ProtMapper:28448599;ProtMapper:28522807;ProtMapper:8183556;ProtMapper:8193535;ProtMapper:8631775;SIGNOR:1639064;SignaLink3:12414720;SignaLink3:15259016;SignaLink3:15489916;SignaLink3:23109003;iPTMnet:12485116;iPTMnet:15144186;iPTMnet:1639064;iPTMnet:16497976;iPTMnet:18691976;iPTMnet:19901323,HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;KEA;Kinexus_KEA;MIMP;NCI-PID_ProtMapper;PhosphoPoint;PhosphoSite;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SignaLink3;Sparser_ProtMapper;TCRcuration_SignaLink3;Wang;iPTMnet;phosphoELM_MIMP,post_translational,10692391;10799545;11181701;11489946;12414720;12485116;14610046;14967142;15144186;15259016;15489916;15592455;15743820;1639064;16497976;16537894;17897955;17947241;18691976;19901323;20346773;20813252;2141684;22426112;22507872;22566970;23109003;24227778;24463463;24764511;24816556;25595912;25979654;27045023;27460989;27547268;28448599;28522807;8183556;8193535;8631775;89123626;8945479,43,24,11
CXCR4,GNAI1,True,True,False,True,True,False,8,HPRD:10506573;SignaLink3:10508237;SignaLink3:10644702;SignaLink3:15337520;SignaLink3:16183910;SignaLink3:17084806;SignaLink3:18538863;SignaLink3:23109003,HPRD;KEGG-MEDICUS;SignaLink3;TCRcuration_SignaLink3;Wang,post_translational,10506573;10508237;10644702;15337520;16183910;17084806;18538863;23109003,8,5,4
GNAI1,CXCR4,True,True,False,False,False,False,1,HPRD:10506573,HPRD;Wang,post_translational,10506573,1,2,2
CXCR4,GNAI3,True,True,False,True,True,False,7,SignaLink3:10508237;SignaLink3:10644702;SignaLink3:15337520;SignaLink3:16183910;SignaLink3:17084806;SignaLink3:18538863;SignaLink3:23109003,KEGG-MEDICUS;SignaLink3;TCRcuration_SignaLink3;Wang,post_translational,10508237;10644702;15337520;16183910;17084806;18538863;23109003,7,4,3
GNAI1,SRC,True,True,False,True,True,False,5,SIGNOR:11007482;SignaLink3:10753828;SignaLink3:11007482;SignaLink3:23109003;SignaLink3:9722546,SIGNOR;SignaLink3;TCRcuration_SignaLink3;Wang,post_translational,10753828;11007482;23109003;9722546,4,4,3
GNAI3,SRC,True,False,False,False,False,False,4,SignaLink3:10753828;SignaLink3:11007482;SignaLink3:23109003;SignaLink3:9722546,SignaLink3;TCRcuration_SignaLink3,post_translational,10753828;11007482;23109003;9722546,4,2,1
PRKACA,TIAM1,True,True,False,True,True,False,6,Adhesome:10212259;Adhesome:10734127;Adhesome:9407095;CA1:10212259;CA1:9407095;HPRD:10212259,Adhesome;CA1;HPRD;PhosphoPoint;Wang,post_translational,10212259;10734127;9407095,3,5,5
