id	symbol	avg_diff|float	p_val|float	_hprdClass	_expr	_geneLists
RFC3	RFC3	1.62926E+00	1.56E-05	DNA binding protein	BrainSpLMD|5983;Eurexp|euxassay_010694|submandibular gland primordium, ventricular layer	OMIM|600405
KIF14	KIF14	1.62575E+00	1.54E-07	Motor protein	BrainSpLMD|9928	OMIM|611279;HPO|9928|Agenesis of corpus callosum, Arthrogryposis multiplex congenita, Autosomal recessive inheritance, Cerebellar hypoplasia, Cerebral hypoplasia, Intrauterine growth retardation, Microcephaly, Oligohydramnios, Renal agenesis, Renal hypoplasia, Rocker bottom foot, Sloping forehead
ASCL1	ASCL1	1.62454E+00	3.76E-12	Transcription factor	BrainSpLMD|429;BrainSpMouseDev|16941	OMIM|100790;HPO|429|Abnormality of temperature regulation, Abnormality of the cardiovascular system, Abnormality of the mouth, Aganglionic megacolon, Autonomic dysregulation, Autosomal dominant inheritance, Breathing dysregulation, Central hypoventilation, Central sleep apnea, Constipation, Death in infancy, Downslanted palpebral fissures, Dysautonomia, Failure to thrive, Feeding difficulties, Ganglioneuroblastoma, Ganglioneuroma, Gastroesophageal reflux, Hyperhidrosis, Intellectual disability, Low-set ears, Muscular hypotonia, Posteriorly rotated ears, Seizures, Small for gestational age, Strabismus
RFC4	RFC4	1.62435E+00	1.08E-11	DNA binding protein	BrainSpLMD|5984	OMIM|102577
CDC7	CDC7	1.61759E+00	3.83E-05	Cell cycle control protein	BrainSpLMD|8317;Eurexp|euxassay_012050|brain, cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, midgut, neural retina, olfactory, spinal cord, stomach, thoracic, trigeminal V, vagus X, vestibulocochlear VIII, vomeronasal organ	OMIM|603311
TK1	TK1	1.61540E+00	1.05E-09	Enzyme: Phosphotransferase	BrainSpLMD|7083;Eurexp|euxassay_001974|thymus primordium	OMIM|188300
DERA	DERA	1.61257E+00	2.52E-06	Enzyme: Lyase	BrainSpLMD|51071	
TFDP2	TFDP2	1.61108E+00	1.05E-12	Transcription factor	BrainSpLMD|7029;Eurexp|euxassay_009223|liver, marginal layer, nasal capsule, neural retina, olfactory, ventricular layer;BrainSpMouseDev|84320	OMIM|602160
RIC3	RIC3	1.61040E+00	0.0026399	Integral membrane protein	BrainSpLMD|79608	OMIM|610509
E2F3	E2F3	1.60638E+00	0.000215484	Transcription factor	BrainSpLMD|1871;BrainSpMouseDev|13336	OMIM|600427
DUT	DUT	1.60495E+00	1.69E-13	Enzyme: Hydrolase	BrainSpLMD|1854	OMIM|601266
RAD18	RAD18	1.60415E+00	1.93E-06	DNA binding protein	BrainSpLMD|56852	OMIM|605256
TTF2	TTF2	1.60412E+00	7.18E-07	Transcription regulatory protein	BrainSpLMD|8458;Eurexp|euxassay_012438|ventricular layer;BrainSpMouseDev|49885	OMIM|604718
CIT	CIT	1.60361E+00	9.76E-11	Serine/threonine kinase	BrainSpLMD|11113;Eurexp|euxassay_014352|Meckel's cartilage, axial skeleton, basioccipital bone, basisphenoid bone, cervical region, clavicle, femur, fibula, humerus, hyoid bone, orbito-sphenoid, otic capsule, pelvic girdle, petrous part, phalanx, radius, rib, scapula, thyroid, tibia, turbinate bones, vault of skull;BrainSpMouseDev|12488	OMIM|605629;HPO|11113|Abnormal cortical bone morphology, Agenesis of corpus callosum, Autosomal recessive inheritance, Bulbous nose, Cerebellar hypoplasia, Congenital onset, Cortical gyral simplification, Failure to thrive, Global developmental delay, Heterotopia, Hyperreflexia, Hypertelorism, Hypoplasia of the brainstem, Hypoplasia of the frontal lobes, Intellectual disability, Intellectual disability, severe, Macrotia, Microcephaly, Pachygyria, Renal agenesis, Short stature, Sloping forehead, Spasticity, Thick vermilion border, Thin upper lip vermilion, Unilateral renal agenesis, Upslanted palpebral fissure, Variable expressivity, Ventriculomegaly, Vesicoureteral reflux
CENPL	CENPL	1.60145E+00	0.000164955	Unclassified	BrainSpLMD|91687	OMIM|611503
KIF2C	KIF2C	1.59866E+00	6.04E-09	Motor protein	BrainSpLMD|11004;Eurexp|euxassay_003601|4th ventricle, bladder, forebrain, hindbrain, hindlimb, incisor, limb, liver, lung, metanephros, midbrain, midgut, molar, oesophagus, olfactory, orbito-sphenoid, pancreas, penis, pharyngo-tympanic tube, respiratory, retina, spinal cord, submandibular gland primordium, testis, thymus primordium, thyroid, tongue, ventricular layer, vertebral axis muscle system, vibrissa	OMIM|604538
TMPO	TMPO	1.59787E+00	0	Peptide hormone	BrainSpLMD|7112	OMIM|188380;HPO|7112|Autosomal dominant inheritance, Dilated cardiomyopathy, Reduced systolic function
DLX1	DLX1	1.59630E+00	0	Transcription factor	BrainSpLMD|1745;Eurexp|euxassay_008426|cochlea, epithelium, footplate, handplate, incisor, inner ear, mantle layer, midgut, naso-lacrimal duct, neural retina, oesophagus, paraxial mesenchyme, retina, skeletal muscle, skeleton, stomach, utricle, vibrissa;BrainSpMouseDev|13169	SFARI||Autism, 5 - Hypothesized but untested;OMIM|600029
H2AFX	H2AFX	1.58541E+00	3.15E-05	DNA binding protein	BrainSpLMD|3014;Eurexp|euxassay_002718|ventricular layer	OMIM|601772
ZNF826P	ZNF826P	1.58223E+00	9.82E-05	Unclassified		
DEK	DEK	1.57922E+00	0	DNA binding protein	BrainSpLMD|7913	OMIM|125264;COSMIC||AML
KIF11	KIF11	1.57830E+00	0	Motor protein	BrainSpLMD|3832	OMIM|148760;HPO|3832|Abnormal toenail morphology, Abnormality of retinal pigmentation, Anteverted nares, Attention deficit hyperactivity disorder, Autosomal dominant inheritance, Broad nasal tip, Chorioretinal dysplasia, Cortical gyral simplification, Deep philtrum, Depressed nasal bridge, Downslanted palpebral fissures, Epicanthus, Flat occiput, Global developmental delay, Intellectual disability, Intellectual disability, mild, Leukonychia, Long philtrum, Lymphedema, Mandibular prognathia, Melanonychia, Microcephaly, Muscular hypotonia, Myopia, Protruding ear, Sloping forehead, Specific learning disability, Thick lower lip vermilion, Thin upper lip vermilion
C4orf46	C4orf46	1.57818E+00	5.40E-05	Unclassified		OMIM|616210
BARD1	BARD1	1.57528E+00	1.59E-14	Transcription regulatory protein	BrainSpLMD|580	OMIM|601593;COSMIC||breast cancer, ovarian cancer, breast cancer, endometrioid cancer;HPO|580|Abnormality of the fallopian tube, Breast carcinoma, Ovarian neoplasm, Primary peritoneal carcinoma
STK39	STK39	1.57470E+00	5.18E-12	Serine/threonine kinase	BrainSpLMD|27347	SFARI||Autism, 4 - Minimal evidence;OMIM|607648
MCM7	MCM7	1.57201E+00	0	Unclassified;DNA helicase	BrainSpLMD|4176;Eurexp|euxassay_018019|embryo	OMIM|600592
CDCA8	CDCA8	1.56914E+00	1.71E-06	Cell cycle control protein	BrainSpLMD|55143	OMIM|609977
OMD	OMD	1.56871E+00	9.92E-06	Adhesion molecule	BrainSpLMD|4958	COSMIC||aneurysmal bone cyst
KIAA1524	KIAA1524	1.56738E+00	5.00E-15			
KIF22	KIF22	1.55538E+00	1.95E-08	DNA binding protein	BrainSpLMD|3835	OMIM|603213;HPO|3835|Abnormal calcification of the carpal bones, Abnormality of the patella, Abnormality of the sacrum, Anteverted nares, Autosomal dominant inheritance, Broad distal phalanx of finger, Carpal bone hypoplasia, Caudal interpedicular narrowing, Congenital hip dislocation, Delayed patellar ossification, Delayed phalangeal epiphyseal ossification, Depressed nasal bridge, Dislocated radial head, Enlarged thorax, Flared metaphysis, Flat capital femoral epiphysis, Frontal bossing, Generalized hypotonia, Genu valgum, Global developmental delay, Hip dislocation, Hypoplasia of the capital femoral epiphysis, Irregular epiphyses, Irregular vertebral endplates, Joint hyperflexibility, Joint laxity, Kyphosis, Large joint dislocations, Laryngeal stenosis, Laryngotracheomalacia, Long distal phalanx of finger, Long proximal phalanx of finger, Macrocephaly, Malar flattening, Metaphyseal irregularity, Micromelia, Midface retrusion, Nail dysplasia, Narrow femoral neck, Osteoarthritis, Platyspondyly, Posterior scalloping of vertebral bodies, Scoliosis, Short nose, Short stature, Skeletal dysplasia, Slender distal phalanx of finger, Slender metacarpals, Slender proximal phalanx of finger, Small epiphyses, Soft skin, Spinal dysraphism, Spondyloepimetaphyseal dysplasia, Streaky metaphyseal sclerosis, Wide nose
GTSE1	GTSE1	1.55098E+00	1.70E-11	Unclassified	BrainSpLMD|51512	OMIM|607477
NCAPD2	NCAPD2	1.54821E+00	1.56E-07	DNA binding protein	BrainSpLMD|9918;Eurexp|euxassay_005651|embryo	OMIM|615638
EEF1B2P3	EEF1B2P3	1.54809E+00	1.70E-10			
HN1L	HN1L	1.54427E+00	0.00302271			
SLC43A3	SLC43A3	1.54333E+00	1.06E-05	Membrane transport protein	BrainSpLMD|29015	
ZSWIM5	ZSWIM5	1.54224E+00	7.92E-08	Unclassified		SFARI||Autism, 6 - Evidence does not support role
SFR1	SFR1	1.54017E+00	1.83E-10	Unclassified	BrainSpLMD|119392;Eurexp|euxassay_002043|ventricular layer	OMIM|616527
WWOX	WWOX	1.53419E+00	1.29E-07	Enzyme: Oxidoreductase	BrainSpLMD|51741	SFARI||Autism, 3 - Suggestive evidence;OMIM|605131;HPO|51741|Abnormal sex determination, Abnormality of the labia, Abnormality of the scrotum, Abnormality of the voice, Ambiguous genitalia, Autosomal recessive inheritance, Azoospermia, Cerebellar atrophy, Chest pain, Clinodactyly of the 5th toe, Clitoral hypertrophy, Cough, Cryptorchidism, Decreased fertility in females, Decreased serum estradiol, Decreased testicular size, Decreased testosterone in males, Delayed puberty, Dysarthria, Elevated circulating follicle stimulating hormone level, Elevated circulating luteinizing hormone level, Epileptic encephalopathy, Esophageal carcinoma, Feeding difficulties in infancy, Female external genitalia in individual with 46,XY karyotype, Gait ataxia, Gaze-evoked nystagmus, Global developmental delay, Gonadal dysgenesis, Gynecomastia, Hypergonadotropic hypogonadism, Hyperreflexia, Hypokinesia, Hypoplasia of the vagina, Hyporeflexia, Hypospadias, Intellectual disability, Limb ataxia, Male infertility, Microcephaly, Micropenis, Muscular hypotonia of the trunk, Nausea and vomiting, Osteoporosis, Primary amenorrhea, Progressive microcephaly, Rigidity, Seizures, Sparse axillary hair, Sparse pubic hair, Spasticity, Streak ovary, Urogenital sinus anomaly, Vanishing testis, Variable expressivity
CKS1B	CKS1B	1.53271E+00	1.52E-12	Cell cycle control protein		OMIM|116900
ZC3H12C	ZC3H12C	1.53251E+00	6.30E-05	Unclassified		OMIM|615001
10-Sep	10-Sep	1.53000E+00	1.61E-05			
CDK1	CDK1	1.52874E+00	0	Serine/threonine kinase	BrainSpLMD|983	OMIM|116940
CCDC150	CCDC150	1.52847E+00	7.98E-06	Cytoskeletal protein	BrainSpLMD|284992	
CLGN	CLGN	1.52789E+00	1.24E-06	Chaperone	BrainSpLMD|1047	OMIM|601858
CEP135	CEP135	1.52709E+00	2.33E-05	Unclassified	BrainSpLMD|9662	SFARI||Autism, 3 - Suggestive evidence;OMIM|611423;HPO|9662|Abnormal cortical bone morphology, Agenesis of corpus callosum, Autosomal recessive inheritance, Congenital onset, Global developmental delay, Heterotopia, Hyperreflexia, Hypoplasia of the frontal lobes, Intellectual disability, severe, Microcephaly, Pachygyria, Retrognathia, Short stature, Sloping forehead, Thin upper lip vermilion, Unilateral renal agenesis, Upslanted palpebral fissure, Ventriculomegaly, Vesicoureteral reflux
COL9A1	COL9A1	1.52411E+00	3.39E-06	Extracellular matrix protein	BrainSpLMD|1297;Eurexp|euxassay_011520|axial skeleton, bladder, clavicle, cricoid, exoccipital bone, femur, fibula, humerus, hyoid bone, mandible, maxilla, metacarpus, metatarsus, naris, nasal septum, orbito-sphenoid, otic capsule, pelvic girdle, phalanx, radius, rib, scapula, sternum, submandibular gland primordium, temporal bone, thyroid, tibia, trachea, turbinate, ulna, vault of skull;BrainSpMouseDev|12622	OMIM|120210;HPO|1297|Abnormality of epiphysis morphology, Abnormality of the knee, Amblyopia, Arthralgia, Arthralgia of the hip, Astigmatism, Autosomal dominant inheritance, Autosomal recessive inheritance, Cataract, Childhood onset, Cleft palate, Degenerative vitreoretinopathy, Epiphyseal dysplasia, Flat capital femoral epiphysis, Flat distal femoral epiphysis, Flat face, Gait disturbance, Genu valgum, Hip dysplasia, Irregular distal femoral epiphysis, Irregular epiphyses, Irregular vertebral endplates, Joint hyperflexibility, Limitation of joint mobility, Malar flattening, Micrognathia, Micromelia, Multiple epiphyseal dysplasia, Myopia, Osteoarthritis, Platyspondyly, Retinal detachment, Schmorl's node, Sensorineural hearing impairment, Severe Myopia, Short stature, Small epiphyses, Vitreoretinal degeneration
AK4	AK4	1.52409E+00	5.64E-07	Enzyme: Phosphotransferase	BrainSpLMD|205;Eurexp|euxassay_010883|clavicle, hindgut, incisor, midgut, molar, olfactory, rectum, stomach	OMIM|103030
LIG1	LIG1	1.51921E+00	2.49E-13	DNA ligase	BrainSpLMD|3978;Eurexp|euxassay_018504|marginal layer, thymus primordium, ventricular layer	OMIM|126391
USP1	USP1	1.51722E+00	0	Ubiquitin proteasome system protein	BrainSpLMD|7398	OMIM|603478
DIAPH3	DIAPH3	1.51705E+00	7.43E-14	Unclassified	BrainSpLMD|81624;Eurexp|euxassay_012699|incisor, molar, pituitary, submandibular gland primordium, ventricular layer, vibrissa	SFARI||Autism, 5 - Hypothesized but untested;OMIM|614567;HPO|81624|Abnormal auditory evoked potentials, Abnormal speech discrimination, Absence of acoustic reflex, Autosomal dominant inheritance, Sensorineural hearing impairment
PRIM1	PRIM1	1.51685E+00	3.05E-07	RNA polymerase	BrainSpLMD|5557;Eurexp|euxassay_018061|embryo	OMIM|176635
CTNNAL1	CTNNAL1	1.51662E+00	9.00E-10	Unclassified	BrainSpLMD|8727	OMIM|604785
SGOL2	SGOL2	1.51334E+00	3.63E-06			
CTPS1	CTPS1	1.51136E+00	0.005647312	Enzyme: Ligase	BrainSpLMD|1503	OMIM|123860;HPO|1503|Autosomal recessive inheritance, Defective T cell proliferation, Immunodeficiency, Immunoglobulin IgG2 deficiency, Lymphopenia, Severe viral infections
HADH	HADH	1.50723E+00	3.00E-07	Enzyme: Dehydrogenase	BrainSpLMD|3033;Eurexp|euxassay_018543|adrenal gland, liver, lung, midgut, orbito-sphenoid, stomach, sublingual gland primordium, testis, thymus primordium, thyroid, trachea, turbinate, ventricular layer	OMIM|601609;HPO|3033|Abnormality of acetylcarnitine metabolism, Autosomal recessive inheritance, Confusion, Decreased activity of 3-hydroxyacyl-CoA dehydrogenase, Diarrhea, Dicarboxylic aciduria, Dilated cardiomyopathy, Elevated hepatic transaminases, Fasting hyperinsulinemia, Feeding difficulties in infancy, Fulminant hepatic failure, Growth delay, Hepatic necrosis, Hepatic steatosis, Heterogeneous, Hyperinsulinemic hypoglycemia, Hypertrophic cardiomyopathy, Hypoglycemic coma, Hypoglycemic encephalopathy, Hypoglycemic seizures, Hypoketotic hypoglycemia, Increased C-peptide level, Increased circulating free fatty acid level, Intellectual disability, Intrauterine growth retardation, Lethargy, Muscular hypotonia, Myoglobinuria, Neonatal hypoglycemia, Neonatal hypotonia, Phenotypic variability, Proportionate short stature, Vomiting
NUF2	NUF2	1.50562E+00	3.00E-08	Cytoskeletal associated protein;Cell cycle control protein	BrainSpLMD|83540	OMIM|611772
CDCA3	CDCA3	1.50306E+00	2.63E-07	Unclassified	BrainSpLMD|83461;Eurexp|euxassay_004852|cortex, left, marginal layer, mesenchyme, olfactory, orbito-sphenoid, right, submandibular gland primordium, thymus primordium, ventral grey horn, ventricular layer	OMIM|607749
RPA3	RPA3	1.50200E+00	1.45E-10	DNA binding protein	BrainSpLMD|6119	OMIM|179837
MCM4	MCM4	1.50052E+00	1.11E-15	DNA binding protein	BrainSpLMD|4173	SFARI||Autism, 4 - Minimal evidence;OMIM|602638;HPO|4173|Adrenal insufficiency, Autosomal recessive inheritance, Global developmental delay, Hepatomegaly, Intrauterine growth retardation, Lymphadenopathy, Lymphoproliferative disorder, Microcephaly, Postnatal growth retardation, Recurrent respiratory infections, Recurrent viral infections, Splenomegaly
SALL1	SALL1	1.49653E+00	1.71E-08	Transcription factor	BrainSpLMD|6299;Eurexp|euxassay_000198|basal columns, corpus striatum, epithelium, floor plate, floorplate, glomeruli, handplate, head mesenchyme, intermediate grey horn, isthmus, lateral wall, mantle layer, marginal layer, medulla oblongata, mesenchyme, olfactory, pars tuberalis, penis, skin, telencephalon, thyroid, ventral grey horn, ventricular layer;BrainSpMouseDev|37230	OMIM|602218;HPO|6299|2-3 toe syndactyly, 3-4 finger syndactyly, 3-4 toe syndactyly, Anal atresia, Anal stenosis, Anteriorly placed anus, Aplasia/Hypoplasia of the 3rd toe, Autosomal dominant inheritance, Bifid scrotum, Bifid uterus, Broad thumb, Chorioretinal coloboma, Clinodactyly of the 5th finger, Constipation, Cryptorchidism, Duodenal atresia, External ear malformation, Gastroesophageal reflux, Hearing impairment, Hypospadias, Hypothyroidism, Intellectual disability, Macrotia, Metatarsal synostosis, Microcephaly, Microtia, Overfolded helix, Overfolding of the superior helices, Partial duplication of thumb phalanx, Pes planus, Preauricular skin tag, Preaxial hand polydactyly, Pseudoepiphyses of second metacarpal, Rectoperineal fistula, Rectovaginal fistula, Renal insufficiency, Satyr ear, Short metatarsal, Stahl ear, Subcutaneous nodule, Tetralogy of Fallot, Toe clinodactyly, Triphalangeal thumb, Umbilical hernia, Urethral valve, Ventricular septal defect
PPA2	PPA2	1.49379E+00	1.38E-07	Enzyme: Phosphatase	BrainSpLMD|27068	OMIM|609988;HPO|27068|Autosomal recessive inheritance, Bradycardia, Congestive heart failure, Myocardial fibrosis, Myocarditis
TMEM97	TMEM97	1.49355E+00	3.02E-10	Unclassified	BrainSpLMD|27346;Eurexp|euxassay_006766|axial skeleton, clavicle, cranium, digit 1, digit 2, digit 3, digit 4, digit 5, femur, fibula, handplate, humerus, incisor, liver, mandible, maxilla, naris, pancreas, petrous part, radius, rib, scapula, submandibular gland primordium, tibia, turbinate bones, ulna, vibrissa	OMIM|612912
RNASEH2B	RNASEH2B	1.47609E+00	1.53E-11	Unclassified	BrainSpLMD|79621;Eurexp|euxassay_004223|4th ventricle, liver, lung, thymus primordium, ventricular layer	OMIM|610326;HPO|79621|Arrhinencephaly, Autosomal recessive inheritance, Basal ganglia calcification, Cerebral atrophy, Chronic CSF lymphocytosis, Cleft eyelid, Encephalopathy, Hemiplegia/hemiparesis, Intellectual disability, profound, Porencephalic cyst, Spasticity, Variable expressivity
PHF10	PHF10	1.47587E+00	1.71E-06	Transcription regulatory protein	BrainSpLMD|55274	OMIM|613069
KCTD20	KCTD20	1.47401E+00	0.001370262	Unclassified	BrainSpLMD|222658;Eurexp|euxassay_010084|dorsal root ganglion, glossopharyngeal IX, mantle layer, trigeminal V, vagus X	OMIM|615932
CDC25C	CDC25C	1.47277E+00	8.79E-09	Dual specificity phosphatase	BrainSpLMD|995	OMIM|157680
TMEM194A	TMEM194A	1.47221E+00	1.43E-07			
RACGAP1	RACGAP1	1.46096E+00	1.10E-11	GTPase activating protein	BrainSpLMD|29127;Eurexp|euxassay_005572|dorsal grey horn, ventricular layer	OMIM|604980
HMGN2P3	HMGN2P3	1.45803E+00	0			
MCM2	MCM2	1.45459E+00	3.74E-08	DNA binding protein	BrainSpLMD|4171;Eurexp|euxassay_009158|brain, cardiovascular system, cavities and their linings, gland, integumental system, limb, mesenchyme, nerve, sensory organ, spinal cord, tail, ventricular layer, vertebral axis muscle system, visceral organ	OMIM|116945;HPO|4171|Autosomal dominant inheritance, Progressive sensorineural hearing impairment, Slow progression, Variable expressivity
MYO1B	MYO1B	1.44949E+00	1.16E-06	Motor protein	BrainSpLMD|4430;Eurexp|euxassay_006192|mantle layer, olfactory, ventricular layer	OMIM|606537
CKAP2	CKAP2	1.44358E+00	1.11E-16	Cytoskeletal associated protein	BrainSpLMD|26586;Eurexp|euxassay_001740|thymus primordium, ventricular layer	OMIM|611569
PARP1	PARP1	1.44234E+00	5.33E-09	Enzyme: Ribosyltransferase	BrainSpLMD|142	OMIM|173870
SASS6	SASS6	1.43969E+00	0.007685037	Unclassified	BrainSpLMD|163786;Eurexp|euxassay_004943|retina, ventricular layer	OMIM|609321;HPO|163786|Abnormal cortical bone morphology, Agenesis of corpus callosum, Aggressive behavior, Autosomal recessive inheritance, Global developmental delay, Heterotopia, Hyperreflexia, Hypoplasia of the frontal lobes, Intellectual disability, Intellectual disability, severe, Microcephaly, Pachygyria, Poor speech, Short stature, Sloping forehead, Thin upper lip vermilion, Unilateral renal agenesis, Upslanted palpebral fissure, Ventriculomegaly, Vesicoureteral reflux
GLO1	GLO1	1.43432E+00	1.63E-11	Enzyme: Lyase	BrainSpLMD|2739	SFARI||Autism, 4 - Minimal evidence;OMIM|138750
ATAD5	ATAD5	1.42960E+00	8.74E-11	DNA repair protein	BrainSpLMD|79915;Eurexp|euxassay_013782|cortex, liver, metanephros, ventricular layer	OMIM|609534
ZC3HAV1	ZC3HAV1	1.42355E+00	0.000742842	-	BrainSpLMD|56829;Eurexp|euxassay_012472|lobe, thymus primordium	OMIM|607312
APRT	APRT	1.42267E+00	0.001068608	Enzyme: Ribosyltransferase	BrainSpLMD|353;Eurexp|euxassay_001689|Meckel's cartilage, axial muscle, olfactory, orbito-sphenoid, vault of skull	OMIM|102600;HPO|353|Autosomal recessive inheritance, Hematuria, Nephrolithiasis, Renal insufficiency
TUBB6	TUBB6	1.41996E+00	0.000292741	Cytoskeletal protein	BrainSpLMD|84617;Eurexp|euxassay_015347|cervical, cervico-thoracic, cochlear component, dorsal root ganglion, facial VII, forebrain, glossopharyngeal IX, hindbrain, inferior, medulla oblongata, metencephalon, midbrain, neural retina, nucleus pulposus, olfactory, spinal cord, stroma, superior, telencephalon, thoracic, tongue, trigeminal V, vagus X, vestibular component, vestibulocochlear VIII	OMIM|615103
EIF1AY	EIF1AY	1.41729E+00	7.93E-06	Translation regulatory protein	BrainSpLMD|9086	OMIM|400014
PDLIM3	PDLIM3	1.41523E+00	0.000212801	Unclassified	BrainSpLMD|27295	OMIM|605889
DLEU2	DLEU2	1.40865E+00	0	Unclassified	BrainSpLMD|8847	OMIM|605766
NOP56	NOP56	1.40805E+00	2.70E-10	Unclassified	BrainSpLMD|10528	OMIM|614154;HPO|10528|Autosomal dominant inheritance, Babinski sign, Cerebellar atrophy, Dysarthria, Gait ataxia, Hyperreflexia, Impaired smooth pursuit, Incoordination, Limb ataxia, Progressive, Slow saccadic eye movements, Tongue atrophy, Tongue fasciculations
ARHGAP11A	ARHGAP11A	1.40216E+00	1.03E-09	GTPase activating protein	BrainSpLMD|9824;Eurexp|euxassay_018145|excretory component, hindgut, incisor, mantle layer, marginal layer, meninges, midgut, molar, neural retina, olfactory, stomach, submandibular gland primordium, thymus primordium, ventricular layer, vibrissa	OMIM|610589
SEPHS1	SEPHS1	1.40182E+00	0.004327979	Enzyme: Synthase	BrainSpLMD|22929	OMIM|600902
AHI1	AHI1	1.39342E+00	3.33E-12	Adapter molecule	BrainSpLMD|54806;Eurexp|euxassay_005590|brain, cervical, cervico-thoracic, glossopharyngeal IX, olfactory, spinal cord, thoracic, trigeminal V;BrainSpMouseDev|32386	SFARI||Autism, No category;OMIM|608894;HPO|54806|Abnormal electroretinogram, Anteverted nares, Apnea, Ataxia, Autosomal recessive inheritance, Biparietal narrowing, Central apnea, Cerebellar vermis hypoplasia, Elongated superior cerebellar peduncle, Enlarged fossa interpeduncularis, Epicanthus, Episodic tachypnea, Feeding difficulties, Feeding difficulties in infancy, Gait disturbance, Generalized hypotonia, Global developmental delay, Heterogeneous, Highly arched eyebrow, Intellectual disability, Long face, Low-set ears, Molar tooth sign on MRI, Motor delay, Muscular hypotonia, Neonatal breathing dysregulation, Nephronophthisis, Nystagmus, Oculomotor apraxia, Open mouth, Pigmentary retinopathy, Ptosis, Retinal dystrophy, Stage 5 chronic kidney disease, Visual impairment, Wide nasal bridge
HSPA14	HSPA14	1.39275E+00	0.008752113	Chaperone	BrainSpLMD|51182	OMIM|610369
TIMM10	TIMM10	1.39205E+00	1.72E-06	Chaperone	BrainSpLMD|26519	OMIM|602251
DLX2	DLX2	1.39123E+00	0	Transcription factor	BrainSpLMD|1746;BrainSpMouseDev|13171	SFARI||Autism, 4 - Minimal evidence;OMIM|126255
SPATA5	SPATA5	1.38909E+00	0.001129941	ATPase	BrainSpLMD|166378	OMIM|613940;HPO|166378|Absent speech, Autosomal recessive inheritance, EEG abnormality, Feeding difficulties, Global developmental delay, Intellectual disability, Intellectual disability, severe, Limb hypertonia, Microcephaly, Muscular hypotonia of the trunk, Seizures, Sensorineural hearing impairment, Spasticity
H2AFZ	H2AFZ	1.38305E+00	0	DNA binding protein	BrainSpLMD|3015	OMIM|142763
HIST1H1C	HIST1H1C	1.37751E+00	0	DNA binding protein	BrainSpLMD|3006;Eurexp|euxassay_015954|ventricular layer	OMIM|142710
MBIP	MBIP	1.37234E+00	2.33E-08	Unclassified	BrainSpLMD|51562;Eurexp|euxassay_005376|lung	OMIM|609431
UBE2T	UBE2T	1.36781E+00	2.89E-15	Ubiquitin proteasome system protein	BrainSpLMD|29089;Eurexp|euxassay_004872|olfactory, respiratory, submandibular gland primordium, testis, thymus primordium, ventricular layer, vibrissa	OMIM|610538;HPO|29089|Abnormality of chromosome stability, Almond-shaped palpebral fissure, Anemia, Aplasia/Hypoplasia of the radius, Autosomal recessive inheritance, Bone marrow hypocellularity, Duplication of thumb phalanx, Global developmental delay, Hypopigmented skin patches, Intellectual disability, Irregular hyperpigmentation, Leukopenia, Microcephaly, Pancytopenia, Pyridoxine-responsive sideroblastic anemia, Scoliosis, Short palpebral fissure, Short stature, Short thumb, Thrombocytopenia
HAUS8	HAUS8	1.36667E+00	6.31E-09	Unclassified	BrainSpLMD|93323	OMIM|613434
HIST1H2BL	HIST1H2BL	1.36666E+00	8.83E-11	DNA binding protein		OMIM|602800
VRK1	VRK1	1.36665E+00	1.11E-16	Serine/threonine kinase	BrainSpLMD|7443	OMIM|602168;HPO|7443|Abnormality of the foot, Ataxia, Autosomal recessive inheritance, Basal ganglia gliosis, Cerebellar hypoplasia, Congenital contracture, Congenital onset, Degeneration of anterior horn cells, EMG: neuropathic changes, Fasciculations, Feeding difficulties in infancy, Generalized hypotonia, Global developmental delay, Hyperreflexia, Hypoplasia of the pons, Hypoplasia of the ventral pons, Intellectual disability, Muscle weakness, Neuronal loss in basal ganglia, Progressive, Respiratory insufficiency, Spinal muscular atrophy
HMCES	HMCES	1.36340E+00	0.003639365	Unclassified	BrainSpLMD|56941	
EFCAB2	EFCAB2	1.36093E+00	3.15E-05	Calcium binding protein	BrainSpLMD|84288;Eurexp|euxassay_004433|choroid invagination, mantle layer, meninges	
ITGB3BP	ITGB3BP	1.35697E+00	2.16E-10	Transcription regulatory protein	BrainSpLMD|23421	OMIM|605494
ZNF273	ZNF273	1.35623E+00	0.004562887	Transcription factor	BrainSpLMD|10793	OMIM|604756
NEDD1	NEDD1	1.35424E+00	0.000406851	Unclassified	BrainSpLMD|121441;Eurexp|euxassay_017529|ventricular layer	OMIM|600372
H2AFV	H2AFV	1.35378E+00	2.78E-15	DNA binding protein	BrainSpLMD|94239;Eurexp|euxassay_010704|metanephros, ventricular layer	
RP11.386M24.4	RP11.386M24.4	1.35063E+00	2.22E-16			
PRC1	PRC1	1.34811E+00	0	Cell cycle control protein	BrainSpLMD|9055	OMIM|603484
MPHOSPH9	MPHOSPH9	1.34731E+00	9.72E-07	Cell cycle control protein	BrainSpLMD|10198	OMIM|605501
RTKN2	RTKN2	1.34448E+00	8.18E-12	Unclassified	BrainSpLMD|219790	
RMI1	RMI1	1.34323E+00	0.009498423	Unclassified	BrainSpLMD|80010	OMIM|610404
CENPF	CENPF	1.34228E+00	0	Cell cycle control protein	BrainSpLMD|1063	OMIM|600236
