id	symbol	avg_diff|float	p_val|float	_hprdClass	_expr	_geneLists
LZTFL1	LZTFL1	1.78673E+00	0.000685348	Unclassified	BrainSpLMD|54585	OMIM|606568;HPO|54585|Abnormal electroretinogram, Autosomal recessive inheritance, Brachydactyly, Cognitive impairment, Cone/cone-rod dystrophy, External genital hypoplasia, Global developmental delay, Hypertension, Hypogonadism, Hypoplasia of penis, Hypoplasia of the ovary, Intellectual disability, Mesoaxial polydactyly, Multicystic kidney dysplasia, Nystagmus, Obesity, Pigmentary retinopathy, Postaxial hand polydactyly, Renal cyst, Retinal degeneration, Short stature, Stage 5 chronic kidney disease
LGALS3BP	LGALS3BP	1.77960E+00	0.002889989	Extracellular matrix protein	BrainSpLMD|3959;Eurexp|euxassay_002816|axial muscle, choroid plexus, foregut-midgut junction, hindgut, integumental system, lateral recess, lobe, midgut, pancreas, rectum, renal/urinary system, stomach, thymus primordium	OMIM|600626
IQGAP2	IQGAP2	1.77868E+00	1.84E-08	GTPase activating protein	BrainSpLMD|10788;Eurexp|euxassay_013405|adrenal gland, incisor, intervertebral disc, lobe, mandible, mesenchyme, metanephros, midgut, oesophagus, skeletal muscle, stomach, thymus primordium, ventricular layer, vertebral axis muscle system, vertebral cartilage condensation	OMIM|605401
NEBL	NEBL	1.77508E+00	9.73E-07	Cytoskeletal associated protein	BrainSpLMD|10529	OMIM|605491;HPO|10529|Dilated cardiomyopathy
LYPD1	LYPD1	1.76315E+00	6.82E-06	Unclassified	BrainSpLMD|116372;Eurexp|euxassay_015059|alar columns, alar plate, arm, basal columns, basal plate, brain, carpus, caudate nucleus, caudate-putamen, cerebellum, cerebral cortex, cochlear component, corpus striatum, dermal component, diencephalon, dorsal root ganglion, epithelium, external, facial VII, footplate, forebrain, forelimb, ganglion, glossopharyngeal IX, handplate, head, hindbrain, hindlimb, hypoglossal XII, hypothalamus, incisor, inferior, interthalamic adhesion, intraventricular portion, lamina terminalis, lateral wall, lentiform nucleus, limb, mandibular division, mantle layer, marginal layer, maxillary division, meatus, medulla oblongata, mesenchyme, metencephalon, midbrain, naris, nasal capsule, nasal cavity, nasal septum, neurohypophysis, olfactory I, olfactory cortex, olfactory lobe, ophthalmic division, optic II, otic capsule, pigmented retinal epithelium, pineal primordium, pituitary, pons, posterior, primary choana, rest of alar plate, rest of cerebellum, rest of skin, retina, spinal cord, sulcus limitans, superior, tail, tarsus, tegmentum, telencephalon, thalamus, thymus primordium, thyroid, trigeminal V, trochlear IV, turbinate bones, vagus X, vestibular component, vestibulocochlear VIII, vibrissa;BrainSpMouseDev|48426	OMIM|610450
LITAF	LITAF	1.75601E+00	3.91E-12	Transcription factor	BrainSpLMD|9516;Eurexp|euxassay_013657|axial skeleton, incisor, molar, submandibular gland primordium, urethra, ventricular layer, vestibular component, vibrissa	OMIM|603795;HPO|9516|Autosomal dominant inheritance, Decreased motor nerve conduction velocity, Distal amyotrophy, Distal muscle weakness, Distal sensory impairment, Heterogeneous, Hypertrophic nerve changes, Hyporeflexia, Juvenile onset, Onion bulb formation, Pes cavus, Segmental peripheral demyelination/remyelination
DDAH1	DDAH1	1.74967E+00	0	Enzyme: Hydrolase	BrainSpLMD|23576;Eurexp|euxassay_003952|mantle layer, ventral grey horn, ventricular layer	OMIM|604743
VCAM1	VCAM1	1.74874E+00	2.51E-08	Adhesion molecule	BrainSpLMD|7412	OMIM|192225
AIF1L	AIF1L	1.74507E+00	2.23E-06	Calcium binding protein	BrainSpLMD|83543;Eurexp|euxassay_002250|basisphenoid bone, orbito-sphenoid, turbinate, ventricular layer	
COL9A1	COL9A1	1.73226E+00	2.59E-06	Extracellular matrix protein	BrainSpLMD|1297;Eurexp|euxassay_011520|axial skeleton, bladder, clavicle, cricoid, exoccipital bone, femur, fibula, humerus, hyoid bone, mandible, maxilla, metacarpus, metatarsus, naris, nasal septum, orbito-sphenoid, otic capsule, pelvic girdle, phalanx, radius, rib, scapula, sternum, submandibular gland primordium, temporal bone, thyroid, tibia, trachea, turbinate, ulna, vault of skull;BrainSpMouseDev|12622	OMIM|120210;HPO|1297|Abnormality of epiphysis morphology, Abnormality of the knee, Amblyopia, Arthralgia, Arthralgia of the hip, Astigmatism, Autosomal dominant inheritance, Autosomal recessive inheritance, Cataract, Childhood onset, Cleft palate, Degenerative vitreoretinopathy, Epiphyseal dysplasia, Flat capital femoral epiphysis, Flat distal femoral epiphysis, Flat face, Gait disturbance, Genu valgum, Hip dysplasia, Irregular distal femoral epiphysis, Irregular epiphyses, Irregular vertebral endplates, Joint hyperflexibility, Limitation of joint mobility, Malar flattening, Micrognathia, Micromelia, Multiple epiphyseal dysplasia, Myopia, Osteoarthritis, Platyspondyly, Retinal detachment, Schmorl's node, Sensorineural hearing impairment, Severe Myopia, Short stature, Small epiphyses, Vitreoretinal degeneration
S1PR1	S1PR1	1.73123E+00	9.40E-07	G protein coupled receptor	BrainSpLMD|1901;BrainSpMouseDev|13387	OMIM|601974
TMTC2	TMTC2	1.72681E+00	9.37E-09	Integral membrane protein	BrainSpLMD|160335;Eurexp|euxassay_011308|axial skeleton, bladder, brain, capsule, clavicle, cornea, diaphragm, dorsal root ganglion, epithelium, facial VII, footplate, glossopharyngeal IX, handplate, hindgut, mandible, maxilla, midgut, oesophagus, olfactory, paraxial mesenchyme, pelvis, rest of mesenchyme, retina, rib, skeletal muscle, spinal cord, stomach, tibia, trigeminal V, ureter, vagus X, valve, vertebral axis muscle system, vestibulocochlear VIII, vibrissa	OMIM|615856
PRDM16	PRDM16	1.72524E+00	4.90E-08	Transcription factor	BrainSpLMD|63976	OMIM|605557;COSMIC||MDS, AML;HPO|63976|Abnormal morphology of the left ventricle, Absent speech, Agenesis of corpus callosum, Autism, Autosomal dominant inheritance, Brachycephaly, Brachydactyly, Camptodactyly of finger, Cerebral cortical atrophy, Clinodactyly of the 5th finger, Congestive heart failure, Constipation, Deeply set eye, Delayed cranial suture closure, Depressed nasal bridge, Depressed nasal ridge, Dilated cardiomyopathy, Dysphagia, EEG abnormality, Epicanthus, Failure to thrive, Feeding difficulties in infancy, Gait disturbance, Gastroesophageal reflux, Global developmental delay, High-grade hypermetropia, Horizontal eyebrow, Intellectual disability, Left ventricular noncompaction, Long philtrum, Low-set, posteriorly rotated ears, Microcephaly, Midface retrusion, Muscular hypotonia, Narrow mouth, Pointed chin, Poor speech, Seizures, Self-injurious behavior, Short foot, Stereotypy, Strabismus, Ventriculomegaly, Wide nasal bridge
CDO1	CDO1	1.69300E+00	7.59E-13	Enzyme: Oxidoreductase	BrainSpLMD|1036	OMIM|603943
PSMD5.AS1	PSMD5.AS1	1.68218E+00	0.000580311			
NOG	NOG	1.67734E+00	5.05E-08	Secreted polypeptide	BrainSpLMD|9241;Eurexp|euxassay_009618|axial skeleton, mandible, mantle layer, nasal septum, otic capsule, phalanx, rib, sternum, thyroid, turbinate bones, ventral grey horn;BrainSpMouseDev|17888	OMIM|602991;HPO|9241|2-3 toe syndactyly, Abnormal vertebral morphology, Abnormality of the ankles, Absent distal interphalangeal creases, Absent distal phalanges, Absent fingernail, Absent phalangeal crease, Anonychia, Aplasia/Hypoplasia of the distal phalanges of the hand, Aplasia/Hypoplasia of the distal phalanges of the toes, Aplasia/Hypoplasia of the middle phalanges of the hand, Aplasia/Hypoplasia of the middle phalanges of the toes, Aplasia/Hypoplasia of the nails, Aplastic/hypoplastic toenail, Autosomal dominant inheritance, Brachydactyly, Broad hallux, Broad thumb, Camptodactyly of finger, Carpal synostosis, Clinodactyly, Conductive hearing impairment, Congenital stapes ankylosis, Cubitus valgus, Cutaneous finger syndactyly, Cutaneous syndactyly of toes, Dislocated radial head, Elbow ankylosis, Elbow dislocation, Enlargement of the costochondral junction, Finger syndactyly, Fusion of midphalangeal joints, Hypermetropia, Hypoplastic nasal septum, Hypoplastic spinal processes, Long nose, Low hanging columella, Lower limb undergrowth, Metacarpophalangeal synostosis, Narrow face, Pectus excavatum, Progressive conductive hearing impairment, Progressive fusion 2nd-5th pip joints, Proximal placement of thumb, Proximal symphalangism, Proximal symphalangism of hands, Proximal/middle symphalangism of 5th finger, Radial deviation of finger, Sensorineural hearing impairment, Short 1st metacarpal, Short 5th metacarpal, Short distal phalanx of finger, Short distal phalanx of toe, Short finger, Short foot, Short hallux, Short humerus, Short lower limbs, Short philtrum, Short stature, Short sternum, Single transverse palmar crease, Spinal canal stenosis, Stapes ankylosis, Strabismus, Symphalangism affecting the phalanges of the hand, Synostosis of carpal bones, Tarsal synostosis, Thick upper lip vermilion, Thin upper lip vermilion, Toe syndactyly, Type B brachydactyly, Underdeveloped nasal alae, Waddling gait
PDLIM3	PDLIM3	1.67376E+00	2.83E-06	Unclassified	BrainSpLMD|27295	OMIM|605889
ZHX2	ZHX2	1.65601E+00	3.84E-10	Transcription factor	BrainSpLMD|22882;BrainSpMouseDev|122629	OMIM|609185
NDRG2	NDRG2	1.65194E+00	1.48E-05	Enzyme: Hydrolase	BrainSpLMD|57447;Eurexp|euxassay_018237|anterior, choroid plexus, cricoid, dorsal root ganglion, facial VII, femur, glossopharyngeal IX, humerus, mantle layer, naris, nasal septum, otic capsule, phalanx, rectum, rib, sternum, thyroid, trigeminal V, turbinate bones, vagus X, ventricle, ventricular layer, vestibulocochlear VIII	OMIM|605272
PLXDC2	PLXDC2	1.64801E+00	1.99E-09	Cell surface receptor	BrainSpLMD|84898;Eurexp|euxassay_002573|body-wall mesenchyme, choroid plexus, cochlear duct, diaphragm, epidermis, epithelium, humerus, mantle layer, submandibular gland primordium, ventral grey horn, ventricular layer, vibrissa	OMIM|606827
IFT140	IFT140	1.64404E+00	1.36E-05	Unclassified	BrainSpLMD|9742	OMIM|614620;HPO|9742|Abnormal electroretinogram, Abnormality of neuronal migration, Abnormality of pelvic girdle bone morphology, Abnormality of retinal pigmentation, Abnormality of the clavicle, Abnormality of the metaphysis, Abnormality of the optic disc, Abnormality of the retinal vasculature, Abnormality of the ribs, Abnormality of the sternum, Abnormality of the testis, Anemia, Anteverted nares, Aplasia/Hypoplasia of the cerebellar vermis, Ataxia, Atypical scarring of skin, Autosomal recessive inheritance, Blindness, Brachydactyly, Cataract, Cholestasis, Conductive hearing impairment, Cone-shaped epiphysis, Encephalocele, Glaucoma, Hemiplegia/hemiparesis, Hepatic fibrosis, Hepatomegaly, Hyperinsulinemia, Hypogonadism, Hypoplasia of penis, Hypoplasia of the capital femoral epiphysis, Infantile onset, Intellectual disability, Keratoconus, Micromelia, Muscular hypotonia, Narrow chest, Nephronophthisis, Nephropathy, Nystagmus, Obesity, Ophthalmoplegia, Optic atrophy, Photophobia, Progressive night blindness, Renal cyst, Renal dysplasia, Respiratory insufficiency, Rod-cone dystrophy, Seizures, Sensorineural hearing impairment, Severe visual impairment, Short femoral neck, Short foot, Short phalanx of finger, Short stature, Short thorax, Skeletal dysplasia, Stage 5 chronic kidney disease, Visual loss, Wide nasal bridge
IRF2	IRF2	1.64282E+00	0.001906637	Transcription factor	BrainSpLMD|3660;BrainSpMouseDev|16136	OMIM|147576
OSBPL1A	OSBPL1A	1.64150E+00	0.002829578	Transport/cargo protein	BrainSpLMD|114876	OMIM|606730
PARD3B	PARD3B	1.64078E+00	0.000267723	Unclassified	BrainSpLMD|117583;Eurexp|euxassay_009412|olfactory, ventricular layer, vomeronasal organ	SFARI||Autism, 3 - Suggestive evidence
MGLL	MGLL	1.62927E+00	0.000211218	Enzyme: Lipase	BrainSpLMD|11343;Eurexp|euxassay_002003|Meckel's cartilage, dorsal grey horn, dorsal root ganglion, foregut-midgut junction, hindgut, lobe, mantle layer, marginal layer, midgut, oesophagus, pancreas, stomach, ventricular layer, vibrissa	OMIM|609699
CTSL	CTSL	1.61484E+00	0.001242631	Cysteine protease	BrainSpLMD|1514	OMIM|116880
DPY19L4	DPY19L4	1.61246E+00	0.000396789	Unclassified	BrainSpLMD|286148	OMIM|613895
GCA	GCA	1.60175E+00	0.000533453	Calcium binding protein	BrainSpLMD|25801;Eurexp|euxassay_012524|ventricular layer	OMIM|607030
NTN4	NTN4	1.60165E+00	1.16E-06	Extracellular matrix protein	BrainSpLMD|59277;Eurexp|euxassay_007631|valve, ventricular layer;BrainSpMouseDev|37036	OMIM|610401
PSPH	PSPH	1.59874E+00	0.008865584	Serine/threonine phosphatase	BrainSpLMD|5723;Eurexp|euxassay_007810|calyces, left, right, submandibular gland primordium, thymus primordium, ventricular layer, vibrissa	OMIM|172480;HPO|5723|Autosomal recessive inheritance, Global developmental delay, Hypertonia, Infantile onset, Intellectual disability, Intrauterine growth retardation, Postnatal growth retardation, Seizures
FKBP14	FKBP14	1.59006E+00	0.008541639	Enzyme: Isomerase	BrainSpLMD|55033;Eurexp|euxassay_003765|Meckel's cartilage, basisphenoid bone, clavicle, incisor, molar, orbito-sphenoid, rib, turbinate	OMIM|614505;HPO|55033|Atrophic scars, Autosomal recessive inheritance, Bruising susceptibility, Easy fatigability, Elevated serum creatine phosphokinase, Follicular hyperkeratosis, Hernia, High-frequency sensorineural hearing impairment, Hyperextensible skin, Joint hypermobility, Kyphoscoliosis, Motor delay, Muscular hypotonia, Myopathy, Myopia, Osteopenia, Pes planus, Phenotypic variability, Poor head control, Sensorineural hearing impairment, Severe muscular hypotonia, Skeletal muscle atrophy, Soft skin
STXBP3	STXBP3	1.58472E+00	0.000803644	Transport/cargo protein	BrainSpLMD|6814	OMIM|608339
IFT57	IFT57	1.57964E+00	0.001927344	Unclassified	BrainSpLMD|55081	OMIM|606621
DUSP10	DUSP10	1.56486E+00	1.47E-06	Enzyme: Phosphatase;Enzyme: Phosphohydrolase	BrainSpLMD|11221	OMIM|608867
PYGL	PYGL	1.56467E+00	4.47E-13	Enzyme: Phosphorylase	BrainSpLMD|5836	OMIM|613741;HPO|5836|Autosomal recessive inheritance, Hepatomegaly, Hyperlipidemia, Hypoglycemia, Increased hepatic glycogen content, Postnatal growth retardation, Short stature
SEMA5A	SEMA5A	1.56219E+00	0	Unclassified	BrainSpLMD|9037;BrainSpMouseDev|20119	SFARI||Autism, 3 - Suggestive evidence;OMIM|609297;HPO|9037|Cat cry, Downslanted palpebral fissures, Epicanthus, High palate, High pitched voice, Hypertelorism, Intellectual disability, severe, Intrauterine growth retardation, Low-set, posteriorly rotated ears, Microcephaly, Microretrognathia, Muscular hypotonia, Round face, Scoliosis, Severe global developmental delay, Short neck, Short stature, Small hand, Wide nasal bridge
GPC6	GPC6	1.55891E+00	2.85E-06	Growth factor	BrainSpLMD|10082	SFARI||Autism, 4 - Minimal evidence;OMIM|604404;HPO|10082|Anterolateral radial head dislocation, Atrial septal defect, Autosomal recessive inheritance, Axillary pterygia, Blepharophimosis, Cryptorchidism, Depressed nasal bridge, Disproportionate short-limb short stature, Epicanthus, Fibular hypoplasia, Flat face, Frontal bossing, Hemangioma, Hypoplastic distal humeri, Increased fibular diameter, Limited elbow extension, Limited elbow flexion, Limited elbow flexion/extension, Limited hip movement, Limited knee extension, Limited knee flexion, Limited knee flexion/extension, Long philtrum, Malar flattening, Micrognathia, Popliteal pterygium, Pulmonary artery stenosis, Rhizomelia, Short humerus, Short neck, Short nose, Short tibia, Umbilical hernia, Ventricular septal defect, Wide nasal bridge
CYR61	CYR61	1.55809E+00	1.54E-09	Extracellular matrix protein	BrainSpLMD|3491;BrainSpMouseDev|15780	OMIM|602369
DGKB	DGKB	1.55578E+00	0.000185743	Lipid Kinase	BrainSpLMD|1607;Eurexp|euxassay_009581|anterior abdominal wall, mantle layer, ventricular layer	OMIM|604070
FGFR1	FGFR1	1.55393E+00	1.10E-07	Receptor tyrosine kinase	BrainSpLMD|2260;BrainSpMouseDev|13959	OMIM|136350;COSMIC||MPN, NHL, salivary adenoma, Pfeiffer syndrome, Kallman syndrome;HPO|2260|2-3 toe syndactyly, Abnormal form of the vertebral bodies, Abnormality of body height, Abnormality of cardiovascular system morphology, Abnormality of the anterior chamber, Abnormality of the clavicle, Abnormality of the eyelashes, Abnormality of the nasolacrimal system, Abnormality of the nasopharynx, Abnormality of the voice, Absence of pubertal development, Absence of secondary sex characteristics, Absent septum pellucidum, Agenesis of corpus callosum, Alopecia, Anosmia, Anterior hypopituitarism, Anterior pituitary hypoplasia, Anteverted nares, Anxiety, Aphasia, Aplasia/Hypoplasia of the corpus callosum, Aplasia/Hypoplasia of the radius, Aplasia/Hypoplasia of the thumb, Arachnoid cyst, Arnold-Chiari malformation, Atrial septal defect, Autosomal dominant inheritance, Bicoronal synostosis, Bimanual synkinesia, Bone cyst, Bowing of the long bones, Brachycephaly, Brachyturricephaly, Breast hypoplasia, Broad foot, Broad hallux, Broad hallux phalanx, Broad metacarpals, Broad metatarsal, Broad palm, Broad phalanx, Broad thumb, Bronchomalacia, Calcaneonavicular fusion, Capillary hemangiomas, Cartilaginous trachea, Cerebellar hypoplasia, Cerebral calcification, Cerebral cortical atrophy, Choanal atresia, Choanal stenosis, Chordee, Cleft eyelid, Cleft palate, Cleft upper lip, Cloverleaf skull, Corneal opacity, Coronal craniosynostosis, Cortical dysplasia, Craniofacial hyperostosis, Craniosynostosis, Cryptorchidism, Dandy-Walker malformation, Decreased fertility, Decreased testicular size, Decreased testosterone in males, Delayed puberty, Delayed skeletal maturation, Delayed speech and language development, Dental crowding, Depressed nasal bridge, Depressivity, Diabetes insipidus, Downslanted palpebral fissures, Dysphasia, Echolalia, Ectrodactyly, Elbow ankylosis, Encephalocele, Epibulbar dermoid, Epicanthus, Erectile abnormalities, Eunuchoid habitus, Failure to thrive, Failure to thrive in infancy, Female hypogonadism, Finger syndactyly, Frontal bossing, Global developmental delay, Gonadotropin deficiency, Gynecomastia, Hallux varus, Hemiplegia/hemiparesis, Heterogeneous, High forehead, High palate, Humeroradial synostosis, Hydrocephalus, Hydronephrosis, Hypernatremia, Hypertelorism, Hypogonadotrophic hypogonadism, Hypoplasia of penis, Hypoplasia of the corpus callosum, Hypoplasia of the frontal bone, Hypoplasia of the iris, Hypoplasia of the maxilla, Hypoplasia of the ovary, Hypoplasia of the uterus, Hypoplastic scapulae, Hypoplastic toenails, Hyposmia, Hypospadias, Hypotelorism, Hypothalamic gonadotropin-releasing hormone deficiency, Impotence, Incomplete penetrance, Increased female libido, Increased susceptibility to fractures, Inguinal hernia, Intellectual disability, Intrauterine growth retardation, Iris coloboma, Limb undergrowth, Linear hyperpigmentation, Lipodystrophy, Lipoma, Lipomas of the central neryous system, Lobar holoprosencephaly, Long penis, Long philtrum, Low-set ears, Low-set, posteriorly rotated ears, Lumbar hemivertebrae, Macrocephaly, Malar flattening, Male hypogonadism, Mandibular prognathia, Meckel diverticulum, Microcephaly, Microdontia, Micrognathia, Micropenis, Microphthalmia, Midface retrusion, Multiple lipomas, Multiple unerupted teeth, Muscle stiffness, Mutism, Nasal obstruction, Neonatal hypotonia, Neoplasm of the skeletal system, Nevus flammeus, Non-midline cleft lip, Non-obstructive azoospermia, Nystagmus, Oligodontia, Omphalocele, Osteolysis, Osteopenia, Osteoporosis, Pelvic kidney, Peripheral pulmonary artery stenosis, Platyspondyly, Posteriorly rotated ears, Preauricular skin tag, Primary amenorrhea, Prominent supraorbital ridges, Proptosis, Protruding ear, Pseudoarthrosis, Ptosis, Pulmonary arterial hypertension, Reduced bone mineral density, Reduced number of teeth, Respiratory distress, Respiratory insufficiency, Retinopathy, Rhizomelia, Rigidity, Sclerocornea, Secondary amenorrhea, Seizures, Sensorineural hearing impairment, Septo-optic dysplasia, Severe short stature, Shallow orbits, Short foot, Short hallux, Short metacarpal, Short metatarsal, Short middle phalanx of toe, Short neck, Short nose, Short palm, Short phalanx of finger, Short stature, Shortening of all middle phalanges of the fingers, Somatic mosaicism, Sparse body hair, Spasticity, Split hand, Sporadic, Strabismus, Subcortical cerebral atrophy, Subcutaneous lipoma, Subcutaneous nodule, Subvalvular aortic stenosis, Syndactyly, Synophrys, Telecanthus, Toe syndactyly, Tricuspid valve prolapse, Trigonocephaly, Unerupted tooth, Ventricular septal defect, Ventriculomegaly, Visceral angiomatosis, Visual impairment, Wide intermamillary distance, Wide nasal bridge, Wide nose, Xanthomatosis
FGFBP3	FGFBP3	1.55381E+00	3.37E-06	Unclassified	BrainSpLMD|143282;Eurexp|euxassay_000173|basal columns, basal plate, corpus striatum, floor plate, floorplate, mantle layer, metencephalon, spinal cord, ventral grey horn, ventricular layer	SFARI||Autism, 5 - Hypothesized but untested
MRPL3	MRPL3	1.55377E+00	0.002998821	Ribosomal subunit	BrainSpLMD|11222	OMIM|607118;HPO|11222|Autosomal recessive inheritance, Dyspnea, Elevated hepatic transaminases, Failure to thrive, Feeding difficulties, Global developmental delay, Hepatomegaly, Hyperalaninemia, Hypertrophic cardiomyopathy, Increased serum lactate
EVI5	EVI5	1.55049E+00	2.22E-06	Unclassified	BrainSpLMD|7813;Eurexp|euxassay_001717|cervical, cervico-thoracic, lobe;BrainSpMouseDev|13797	OMIM|602942
ZNF770	ZNF770	1.54757E+00	1.98E-05	DNA binding protein	BrainSpLMD|54989	
CDK6	CDK6	1.54689E+00	1.32E-13	Cell cycle control protein	BrainSpLMD|1021	OMIM|603368;COSMIC||ALL;HPO|1021|Abnormal cortical bone morphology, Agenesis of corpus callosum, Autosomal recessive inheritance, Cortical gyral simplification, Global developmental delay, Heterotopia, Hyperreflexia, Hypoplasia of the frontal lobes, Intellectual disability, Intellectual disability, mild, Intellectual disability, severe, Microcephaly, Pachygyria, Short stature, Sloping forehead, Thin upper lip vermilion, Unilateral renal agenesis, Upslanted palpebral fissure, Ventriculomegaly, Vesicoureteral reflux
SFRP1	SFRP1	1.54200E+00	1.90E-14	Secreted polypeptide	BrainSpLMD|6422;BrainSpMouseDev|20140	OMIM|604156
CCDC173	CCDC173	1.53702E+00	6.14E-05	Unclassified		
TTLL4	TTLL4	1.53263E+00	0.000711711	Enzyme: Ligase	BrainSpLMD|9654	
PTCH1	PTCH1	1.53076E+00	0.00011329	Cell surface receptor	Eurexp|euxassay_017091|axial skeleton, basioccipital bone, basisphenoid bone, bladder, clavicle, ductus deferens, femur, fibula, hindgut, humerus, incisor, lung, mandible, maxilla, mesenchyme, midgut, oesophagus, pelvic girdle, phalanx, radius, rib, scapula, skeleton, stomach, tibia, ulna, urethra, ventricular layer, vibrissa;BrainSpMouseDev|18969	OMIM|601309;COSMIC||skin basal cell, medulloblastoma, skin basal cell, medulloblastoma;HPO|5727|Abnormality of the neck, Abnormality of the ribs, Abnormality of the sternum, Absent nasal septal cartilage, Accelerated skeletal maturation, Agenesis of corpus callosum, Alobar holoprosencephaly, Arnold-Chiari malformation, Autosomal dominant inheritance, Basal cell carcinoma, Bifid ribs, Bilateral cleft lip and palate, Bilateral microphthalmos, Brachydactyly, Bridged sella turcica, Broad face, Calcification of falx cerebri, Cardiac fibroma, Cardiac rhabdomyoma, Cataract, Cerebral calcification, Cleft palate, Cleft upper lip, Coarse facial features, Delayed eruption of teeth, Down-sloping shoulders, Downslanted palpebral fissures, Epicanthus, Feeding difficulties, Flat nasal alae, Flat occiput, Frontal bossing, Fusion of the left and right thalami, Glaucoma, Global developmental delay, Hamartomatous stomach polyps, Hemivertebrae, Heterogeneous, Hydrocephalus, Hyperactivity, Hypertelorism, Hypoplasia of the premaxilla, Hypotelorism, Incomplete penetrance, Intellectual disability, Iris coloboma, Irregular ossification of hand bones, Joint hyperflexibility, Kyphoscoliosis, Kyphosis, Large for gestational age, Long philtrum, Low-set ears, Macrocephaly, Macrotia, Mandibular prognathia, Median cleft lip and palate, Medulloblastoma, Melanocytic nevus, Metopic synostosis, Microphthalmia, Midface retrusion, Midline defect of the nose, Milia, Motor delay, Muscular hypotonia, Narrow mouth, Neoplasm, Odontogenic keratocysts of the jaw, Oral cleft, Orbital cyst, Ovarian carcinoma, Ovarian fibroma, Palmar pits, Panhypopituitarism, Parietal bossing, Pectus excavatum, Plantar pits, Polydactyly, Retinopathy, Scoliosis, Seizures, Semilobar holoprosencephaly, Short 4th metacarpal, Short distal phalanx of the thumb, Short neck, Short nose, Short ribs, Single median maxillary incisor, Skin tags, Spina bifida, Sprengel anomaly, Strabismus, Supernumerary ribs, Tall stature, Thickened ears, Trigonocephaly, Umbilical hernia, Upslanted palpebral fissure, Variable expressivity, Ventriculomegaly, Vertebral fusion, Vertebral wedging, Wide nasal bridge
TRPS1	TRPS1	1.52501E+00	6.75E-05	Transcription factor	BrainSpLMD|7227;Eurexp|euxassay_011487|axial skeleton, basioccipital bone, basisphenoid bone, bladder, clavicle, cornea, cricoid, diaphragm, dorsal grey horn, exoccipital bone, femur, humerus, knee, lip, mandible, mantle layer, marginal layer, maxilla, mesenchyme, metanephros, midgut, molar, nasal septum, orbito-sphenoid, otic capsule, pelvic girdle, rib, skeletal muscle, sternum, stomach, submandibular gland primordium, thyroid, tongue, trachea, ureter, ventral grey horn, ventricular layer, vibrissa;BrainSpMouseDev|58142	OMIM|604386;HPO|7227|Abnormality of the nervous system, Abnormally low-pitched voice, Accelerated bone age after puberty, Aplasia/Hypoplasia of the mandible, Arthralgia, Autosomal dominant inheritance, Avascular necrosis of the capital femoral epiphysis, Bone pain, Bulbous nose, Camptodactyly of finger, Carious teeth, Chin with horizontal crease, Clinodactyly of the 5th finger, Concave nail, Cone-shaped epiphyses of the middle phalanges of the hand, Cone-shaped epiphyses of the phalanges of the hand, Cone-shaped epiphyses of the proximal phalanges of the hand, Cone-shaped epiphysis, Coxa magna, Deep philtrum, Delayed eruption of teeth, Delayed skeletal maturation, Dental crowding, Dental malocclusion, Fine hair, Flat capital femoral epiphysis, Fragile nails, Frontal bossing, Generalized hypotonia, High palate, Hyperlordosis, Increased number of teeth, Infantile muscular hypotonia, Intellectual disability, Ivory epiphyses of the distal phalanges of the hand, Joint dislocation, Joint hyperflexibility, Leukonychia, Long philtrum, Long upper lip, Low-set, posteriorly rotated ears, Macrotia, Microdontia, Micrognathia, Multiple long-bone exostoses, Muscular hypotonia, Narrow palate, Osteoarthritis, Osteopenia, Pear-shaped nose, Pectus carinatum, Pes planus, Protruding ear, Recurrent respiratory infections, Redundant skin, Scapular winging, Scoliosis, Short distal phalanx of finger, Short finger, Short foot, Short metacarpal, Short metatarsal, Short palm, Short phalanx of finger, Short stature, Shortening of all phalanges of fingers, Slow-growing hair, Smooth philtrum, Sparse and thin eyebrow, Sparse eyelashes, Sparse hair, Sparse lateral eyebrow, Sparse scalp hair, Swelling of proximal interphalangeal joints, Thick eyebrow, Thin eyebrow, Thin nail, Thin upper lip vermilion, Triangular face, Underdeveloped nasal alae
CREB3L2	CREB3L2	1.52483E+00	0.000396956	Transcription factor	BrainSpLMD|64764;BrainSpMouseDev|83997	OMIM|608834;COSMIC||fibromyxoid sarcoma
MOV10	MOV10	1.51840E+00	0.000356323	Unclassified	BrainSpLMD|4343;Eurexp|euxassay_012341|anterior, midgut, olfactory, otic capsule, pituitary, stomach, turbinate bones	OMIM|610742
TRIP6	TRIP6	1.51640E+00	3.71E-06	Transcription regulatory protein	BrainSpLMD|7205	OMIM|602933
MLC1	MLC1	1.51625E+00	8.22E-07	Membrane transport protein	BrainSpLMD|23209;Eurexp|euxassay_010374|ventricular layer	OMIM|605908;HPO|23209|Ataxia, Autosomal recessive inheritance, Diffuse spongiform leukoencephalopathy, Diffuse swelling of cerebral white matter, Infantile onset, Intellectual disability, mild, Macrocephaly, Megalencephaly, Motor delay, Seizures, Spasticity
LNPEP	LNPEP	1.50568E+00	3.57E-07	Aminopeptidase	BrainSpLMD|4012	OMIM|151300
REST	REST	1.50041E+00	1.55E-05	Transcription regulatory protein	BrainSpLMD|5978;BrainSpMouseDev|19475	OMIM|600571;HPO|5978|Abdominal pain, Gingival fibromatosis, Gingival overgrowth, Nephroblastoma
