id	symbol	avg_diff|float	p_val|float	_hprdClass	_expr	_geneLists
DLX2	DLX2	6.96175E-01	2.93E-08	Transcription factor	BrainSpLMD|1746;BrainSpMouseDev|13171	SFARI||Autism, 4 - Minimal evidence;OMIM|126255
KRAS	KRAS	6.93517E-01	0.008475449	GTPase	BrainSpLMD|3845	OMIM|190070;COSMIC||pancreatic, colorectal, lung, thyroid, AML, other tumour types;HPO|3845|Abdominal pain, Abnormal bleeding, Abnormal dermatoglyphics, Abnormal hair quantity, Abnormal platelet function, Abnormal pulmonary valve morphology, Abnormality of cardiovascular system morphology, Abnormality of coagulation, Abnormality of dental color, Abnormality of dental morphology, Abnormality of finger, Abnormality of the eyelashes, Abnormality of the nasolacrimal system, Abnormality of the spleen, Abnormality of the ulna, Abnormality of the ureter, Abnormality of toe, Abnormality of vision, Absent eyebrow, Absent septum pellucidum, Acute myeloid leukemia, Adenoma sebaceum, Aganglionic megacolon, Agenesis of corpus callosum, Alopecia, Alveolar cell carcinoma, Anteverted nares, Anxiety, Aphasia, Aplasia/Hypoplasia of the abdominal wall musculature, Aplasia/Hypoplasia of the cerebellum, Aplasia/Hypoplasia of the eyebrow, Aplasia/Hypoplasia of the skin, Arrhythmia, Asymmetric growth, Atrial septal defect, Atrial septal dilatation, Attention deficit hyperactivity disorder, Autosomal dominant inheritance, Autosomal recessive inheritance, Basal cell carcinoma, Biparietal narrowing, Blepharophimosis, Bone cyst, Brachydactyly, Breast carcinoma, Brittle hair, Broad forehead, Capillary hemangiomas, Cavernous hemangioma, Cerebral calcification, Cerebral cortical atrophy, Chronic atrophic gastritis, Coarctation of aorta, Coarse facial features, Coarse hair, Coloboma, Colon cancer, Constipation, Corneal opacity, Cranial asymmetry, Craniofacial hyperostosis, Cryptorchidism, Curly hair, Cystic hygroma, Death in early adulthood, Death in infancy, Deep palmar crease, Delayed skeletal maturation, Depressed nasal bridge, Depressivity, Downslanted palpebral fissures, Dry skin, Dysarthria, Dysphasia, Dystrophic fingernails, EEG abnormality, Echolalia, Enlarged thorax, Epibulbar dermoid, Epicanthus, Excessive wrinkled skin, Facial asymmetry, Failure to thrive, Failure to thrive in infancy, Fatigue, Feeding difficulties, Feeding difficulties in infancy, Fine hair, Frontal bossing, Full cheeks, Gastrointestinal hemorrhage, Generalized hyperpigmentation, Genu recurvatum, Glioblastoma, Global developmental delay, Growth delay, Hearing impairment, Hemangioma, Hemimegalencephaly, Hepatomegaly, Heterogeneous, High forehead, High palate, Horseshoe kidney, Hyperextensible skin, Hyperreflexia, Hypertelorism, Hypertonia, Hypogonadotrophic hypogonadism, Hypophosphatemic rickets, Hypopigmentation of the skin, Hypoplasia of the zygomatic bone, Ichthyosis, Increased intracranial pressure, Intellectual disability, Iris coloboma, Irregular hyperpigmentation, Irritability, Joint hyperflexibility, Juvenile myelomonocytic leukemia, Kyphoscoliosis, Laryngeal hypoplasia, Lipodystrophy, Long face, Long palpebral fissure, Long philtrum, Low posterior hairline, Low-set ears, Low-set, posteriorly rotated ears, Macrocephaly, Macrotia, Malabsorption, Melanocytic nevus, Micrognathia, Microphthalmia, Midface retrusion, Migraine, Mitral valve prolapse, Multiple cafe-au-lait spots, Multiple lentigines, Multiple lipomas, Muscle stiffness, Muscle weakness, Muscular hypotonia, Mutism, Myopia, Nausea and vomiting, Neoplasm of the pancreas, Neoplasm of the rectum, Neoplasm of the skeletal system, Nevus flammeus, Nevus sebaceous, Nystagmus, Osteolysis, Osteopenia, Overgrowth, Palmoplantar keratoderma, Pectus carinatum, Pectus excavatum, Peripheral axonal neuropathy, Plagiocephaly, Polyhydramnios, Porencephalic cyst, Posteriorly rotated ears, Premature birth, Prominent occiput, Proptosis, Ptosis, Pulmonary arterial hypertension, Pulmonary artery stenosis, Pulmonic stenosis, Recurrent fractures, Reduced tendon reflexes, Retinopathy, Rigidity, Sagittal craniosynostosis, Scoliosis, Seizures, Short neck, Short nose, Short palm, Short palpebral fissure, Short stature, Slow-growing hair, Somatic mosaicism, Somatic mutation, Sparse hair, Sparse or absent eyelashes, Spasticity, Sporadic, Stomach cancer, Strabismus, Subcortical cerebral atrophy, Subcutaneous nodule, Telecanthus, Thick lower lip vermilion, Thickened helices, Thickened nuchal skin fold, Transitional cell carcinoma of the bladder, Triangular face, Tricuspid valve prolapse, Underdeveloped supraorbital ridges, Ventricular septal defect, Ventriculomegaly, Vertebral segmentation defect, Visceral angiomatosis, Webbed neck, Weight loss, Wide intermamillary distance, Xanthomatosis
ABCC5	ABCC5	6.92110E-01	0.007027033	Transport/cargo protein	BrainSpLMD|10057;Eurexp|euxassay_013680|dorsal root ganglion, facial VII, forebrain, glossopharyngeal IX, hindbrain, midbrain, neural retina, spinal cord, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|605251
CELF4	CELF4	6.88706E-01	1.86E-06	RNA binding protein	BrainSpLMD|56853;Eurexp|euxassay_009241|brain, dorsal root ganglion, glossopharyngeal IX, neural retina, spinal cord, trigeminal V, vagus X, vestibulocochlear VIII	SFARI||Autism, No category;OMIM|612679
NUDCD3	NUDCD3	6.85961E-01	0.000786952	Unclassified	BrainSpLMD|23386	OMIM|610296
MRPS10	MRPS10	6.84582E-01	0.000163437	Ribosomal subunit	BrainSpLMD|55173	OMIM|611976
TRIM33	TRIM33	6.82132E-01	0.005951996	Transcription regulatory protein	BrainSpLMD|51592;Eurexp|euxassay_018763|submandibular gland primordium	SFARI||Autism, No category;OMIM|605769;COSMIC||papillary thyroid;HPO|51592|Autosomal dominant inheritance, Non-medullary thyroid carcinoma, Papillary thyroid carcinoma
MMADHC	MMADHC	6.70044E-01	0.004843532	Unclassified	BrainSpLMD|27249	OMIM|611935;HPO|27249|Anorexia, Autosomal recessive inheritance, Behavioral abnormality, Cerebral cortical atrophy, Decreased adenosylcobalamin, Decreased methionine synthase activity, Decreased methylcobalamin, Decreased methylmalonyl-CoA mutase activity, Dystonia, Failure to thrive, Fatigue, Gait disturbance, Generalized hypotonia, Global developmental delay, Homocystinuria, Hyperhomocystinemia, Hypomethioninemia, Increased mean corpuscular volume, Infantile onset, Intellectual disability, Lethargy, Megaloblastic anemia, Megaloblastic bone marrow, Methylmalonic acidemia, Methylmalonic aciduria, Nystagmus, Pallor, Seizures, Spastic ataxia
ROBO1	ROBO1	6.68706E-01	0.008099791	Adhesion molecule	BrainSpLMD|6091;Eurexp|euxassay_009691|adrenal gland, extrinsic ocular muscle, incisor, lip, mandible, mantle layer, metanephros, metatarsus, midgut, molar, nasal septum, palatal shelf, penis, phalanx, tarsus, turbinate bones, ventral grey horn, vibrissa;BrainSpMouseDev|19639	SFARI||Autism, 5 - Hypothesized but untested;OMIM|602430
CIR1	CIR1	6.65726E-01	0.005603098	Transcription regulatory protein	BrainSpLMD|9541	OMIM|605228
SNRNP27	SNRNP27	6.65523E-01	0.004174111	Unclassified	BrainSpLMD|11017;Eurexp|euxassay_005931|embryo	
HSPA4	HSPA4	6.58551E-01	0.004240267	Chaperone	BrainSpLMD|3308	OMIM|601113
TRIM26	TRIM26	6.32651E-01	0.00812254	DNA binding protein	BrainSpLMD|7726	OMIM|600830
UBE2W	UBE2W	6.32436E-01	0.007387716	Ubiquitin proteasome system protein	BrainSpLMD|55284	OMIM|614277
LINC00493	LINC00493	6.24511E-01	0.004486166			
ZFX	ZFX	6.11660E-01	0.000732487	Transcription factor	BrainSpLMD|7543	OMIM|314980
ARFGAP2	ARFGAP2	6.11157E-01	0.002525297	GTPase activating protein	BrainSpLMD|84364	OMIM|606908
PPIG	PPIG	6.02739E-01	0.000201666	Enzyme: Isomerase	BrainSpLMD|9360	OMIM|606093
RFX7	RFX7	6.02060E-01	0.005575189	Unclassified	BrainSpLMD|64864	OMIM|612660
PHC3	PHC3	5.85029E-01	0.002030881	Unclassified	BrainSpLMD|80012	
DNAJC15	DNAJC15	5.75029E-01	0.001648582	Unclassified	BrainSpLMD|29103;Eurexp|euxassay_002653|adrenal gland	OMIM|615339
USP9Y	USP9Y	5.64314E-01	0.001173353	Ubiquitin proteasome system protein	BrainSpLMD|8287	SFARI||Autism, No category;OMIM|400005;HPO|8287|Azoospermia, Decreased testicular size, Male infertility, Non-obstructive azoospermia, Oligospermia, Y-linked inheritance
POLR2D	POLR2D	5.60920E-01	8.65E-05	RNA polymerase	BrainSpLMD|5433	OMIM|606017
USP10	USP10	5.60880E-01	0.000122896	Ubiquitin proteasome system protein	BrainSpLMD|9100	OMIM|609818
KIAA0020	KIAA0020	5.43442E-01	0.000260989			
MED23	MED23	5.42565E-01	0.001516477	Transcription regulatory protein	BrainSpLMD|9439;Eurexp|euxassay_005743|embryo	OMIM|605042;HPO|9439|Autosomal recessive inheritance, Intellectual disability
TPM4	TPM4	5.42167E-01	0.000318964	Cytoskeletal protein		OMIM|600317;COSMIC||ALCL
ATPIF1	ATPIF1	5.40905E-01	0.009663262			
SOX2.OT	SOX2.OT	5.31250E-01	9.72E-08			
CCT6P3	CCT6P3	5.29051E-01	0.00181588			
ASNS	ASNS	5.25421E-01	0.003262116	Enzyme: Synthase	BrainSpLMD|440;Eurexp|euxassay_004453|dorsal root ganglion, facial VII, floorplate, glossopharyngeal IX, incisor, liver, lung, mantle layer, marginal layer, midgut, naso-lacrimal duct, pancreas, retina, skeletal muscle, stomach, trigeminal V, vagus X	OMIM|108370;HPO|440|Autosomal recessive inheritance, Cerebellar hypoplasia, Cortical dysplasia, Cortical gyral simplification, Cortical visual impairment, Delayed myelination, Encephalopathy, Exaggerated startle response, Failure to thrive, Feeding difficulties, Global developmental delay, Hyperreflexia, Hypoplasia of the corpus callosum, Hypoplasia of the pons, Hypsarrhythmia, Large hands, Long foot, Macrotia, Microcephaly, Micrognathia, Muscular hypotonia of the trunk, Profound global developmental delay, Progressive, Progressive microcephaly, Respiratory insufficiency, Seizures, Sloping forehead, Spastic tetraplegia, Ventriculomegaly
COPB2	COPB2	5.21121E-01	0.002808662	Transport/cargo protein	BrainSpLMD|9276;Eurexp|euxassay_003332|cervical, cervico-thoracic, glomeruli, incisor, left, marginal layer, olfactory, right, submandibular gland primordium, testis, thoracic, thymus primordium, ventricular layer, vibrissa	OMIM|606990
BLOC1S6	BLOC1S6	5.19894E-01	0.0089067	Unclassified	BrainSpLMD|26258;Eurexp|euxassay_001468|brain, spinal cord, thoracic;BrainSpMouseDev|18223	OMIM|604310;HPO|26258|Autosomal recessive inheritance, Congenital nystagmus, Hypopigmentation of the fundus, Hypopigmentation of the skin, Leukopenia, Nystagmus, Ocular albinism, Thrombocytopenia
TRMT10C	TRMT10C	5.19093E-01	0.001750452	RNA methyltransferase	BrainSpLMD|54931;Eurexp|euxassay_006517|calyces, dermis, epidermis, hyoid bone, incisor, lung, mantle layer, marginal layer, molar, phalanx, submandibular gland primordium, tegmentum, temporal bone, ventricular layer, vestibulocochlear VIII, vibrissa	OMIM|615423;HPO|54931|Autosomal recessive inheritance, Congenital onset, Decreased liver function, Elevated hepatic transaminases, Failure to thrive, Feeding difficulties, Gastroesophageal reflux, Generalized hypotonia, Hyperalaninemia, Increased CSF lactate, Increased serum lactate, Lactic acidosis
LRP6	LRP6	5.17471E-01	0.006225386	Structural protein	BrainSpLMD|4040;Eurexp|euxassay_018221|lung, nasal septum, otic capsule, submandibular gland primordium, trachea, vibrissa;BrainSpMouseDev|16744	OMIM|603507;HPO|4040|Agenesis of permanent teeth, Autosomal dominant inheritance, Hypoplasia of the maxilla, Microdontia, Micrognathia, Oligodontia
ECD	ECD	5.14371E-01	0.003814452	Transcription regulatory protein	BrainSpLMD|11319	OMIM|616464
ZRANB2	ZRANB2	5.13339E-01	0.009082592	RNA binding protein	BrainSpLMD|9406	OMIM|604347
TIPRL	TIPRL	5.11444E-01	0.005188968	Unclassified	BrainSpLMD|261726	OMIM|611807
FOXO3	FOXO3	5.08014E-01	4.95E-05	Transcription factor	BrainSpLMD|2309;Eurexp|euxassay_019517|hindgut, liver, lung, midgut, stomach, submandibular gland primordium, thymus primordium, vibrissa;BrainSpMouseDev|35764	OMIM|602681;COSMIC||AL
CCNT1	CCNT1	5.06788E-01	0.000339145	Cell cycle control protein	BrainSpLMD|904	OMIM|143055
HOOK3	HOOK3	5.04904E-01	0.002809568	Cytoskeletal associated protein	BrainSpLMD|84376	OMIM|607825;COSMIC||papillary thyroid
NEMF	NEMF	5.01398E-01	5.47E-05	Unclassified	BrainSpLMD|9147	OMIM|608378
AC079250.1	AC079250.1	5.00101E-01	4.69E-07			
N4BP2L2	N4BP2L2	4.99412E-01	0.00027078	Unclassified	BrainSpLMD|10443	OMIM|615788
TMEM209	TMEM209	4.94449E-01	0.007826667	Integral membrane protein	BrainSpLMD|84928;Eurexp|euxassay_004682|ventricular layer	
GLOD4	GLOD4	4.93358E-01	0.006470916	Unclassified	BrainSpLMD|51031	
PARD6B	PARD6B	4.80144E-01	0.000804135	Adapter molecule	BrainSpLMD|84612	OMIM|608975
C1orf52	C1orf52	4.69376E-01	0.001561122	Unclassified	BrainSpLMD|148423	
TTC17	TTC17	4.67053E-01	0.00725068	Unclassified	BrainSpLMD|55761	
WDR43	WDR43	4.65248E-01	0.003145373	Unclassified	Eurexp|euxassay_006414|axial muscle, clavicle, cortex, incisor, midgut, molar, submandibular gland primordium, thymus primordium, vibrissa	OMIM|616195
SLU7	SLU7	4.62736E-01	0.005766736	Unclassified	BrainSpLMD|10569	OMIM|605974
CAPZB	CAPZB	4.61355E-01	9.16E-05	Cytoskeletal protein	BrainSpLMD|832;Eurexp|euxassay_011596|thymus primordium, thyroid	OMIM|601572
ZNF664	ZNF664	4.60631E-01	0.002725986	Transcription regulatory protein	BrainSpLMD|144348;Eurexp|euxassay_010335|cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, incisor, inner ear, left lung, metanephros, molar, neural retina, olfactory, pharyngo-tympanic tube, right lung, stomach, submandibular gland primordium, thoracic, thymus primordium, thyroid, trigeminal V, vagus X, ventricular layer, vestibulocochlear VIII, vibrissa, vomeronasal organ	
CPEB4	CPEB4	4.60614E-01	0.000424809	RNA binding protein	BrainSpLMD|80315	OMIM|610607
CXADR	CXADR	4.53254E-01	0.006713018	Cell surface receptor	BrainSpLMD|1525;Eurexp|euxassay_012371|bladder, cochlea, cortex, endolymphatic duct, epidermis, epithelium, facial VII, glossopharyngeal IX, incisor, larynx, left lung, mantle layer, marginal layer, meninges, mesothelium, metanephros, midgut, molar, neural retina, olfactory, oral epithelium, pancreas, pharyngo-tympanic tube, primitive seminiferous tubules, rectum, right lung, stomach, trachea, trigeminal V, urogenital mesentery, utricle, vagus X, vestibulocochlear VIII, vibrissa	OMIM|602621
TMEM50A	TMEM50A	4.49956E-01	9.04E-05	Integral membrane protein		OMIM|605348
ZNF638	ZNF638	4.47586E-01	0.002822802	DNA binding protein	BrainSpLMD|27332	OMIM|614349
GSE1	GSE1	4.42700E-01	3.73E-07	Unclassified	BrainSpLMD|23199	OMIM|616886
GAD1	GAD1	4.41832E-01	1.90E-06	Enzyme: Decarboxylase	BrainSpLMD|2571;Eurexp|euxassay_005634|cerebral cortex, corpus striatum, hindbrain, incisor, mantle layer, marginal layer, molar, olfactory lobe, oral region, spinal cord, telencephalon;BrainSpMouseDev|14191	SFARI||Autism, 5 - Hypothesized but untested;OMIM|605363;HPO|2571|Autosomal recessive inheritance, Babinski sign, Cerebral palsy, Flexion contracture, Global developmental delay, Heterogeneous, Hyperreflexia, Infantile onset, Intellectual disability, Microcephaly, Scoliosis, Seizures, Spastic diplegia, Spastic tetraplegia
SSR3	SSR3	4.38378E-01	0.000434798	Membrane transport protein	BrainSpLMD|6747	OMIM|606213
PSMA6	PSMA6	4.36709E-01	0.000241234	Ubiquitin proteasome system protein		OMIM|602855
STT3A	STT3A	4.20930E-01	0.000129109	Integral membrane protein	BrainSpLMD|3703;Eurexp|euxassay_004591|clavicle, mandible, maxilla, orbito-sphenoid, rib, turbinate bones	OMIM|601134;HPO|3703|Abnormal glycosylation, Autosomal recessive inheritance, Cerebellar atrophy, Congenital onset, Cryptorchidism, Failure to thrive, Feeding difficulties, Generalized hypotonia, Global developmental delay, Impaired smooth pursuit, Intellectual disability, Microcephaly, Micropenis, Scrotal hypoplasia, Seizures
VCP	VCP	4.18704E-01	0.000853467	ATPase	BrainSpLMD|7415	OMIM|601023;HPO|7415|Abnormal brain FDG positron emission tomography, Abnormal nerve conduction velocity, Abnormality of pelvic girdle bone morphology, Abnormality of the cerebral white matter, Absent Achilles reflex, Aggressive behavior, Alexia, Amyotrophic lateral sclerosis, Anxiety, Apraxia, Arthralgia, Autosomal dominant inheritance, Babinski sign, Back pain, Collectionism, Depressivity, Difficulty climbing stairs, Disinhibition, Distal amyotrophy, Distal muscle weakness, Distal sensory impairment, Dysarthria, Dyscalculia, Dysgraphia, Dyslexia, Dysphasia, Dyspnea, Dystonia, EEG with continuous slow activity, EMG: neuropathic changes, Echolalia, Elevated alkaline phosphatase, Elevated alkaline phosphatase of bone origin, Elevated serum creatine phosphokinase, Emotional blunting, Emotional lability, Fasciculations, Fatigable weakness of respiratory muscles, Fatigable weakness of swallowing muscles, Fatigue, Frontal cortical atrophy, Frontotemporal cerebral atrophy, Frontotemporal dementia, Gait disturbance, Gait imbalance, Generalized muscle weakness, Grammar-specific speech disorder, Hammertoe, Hip pain, Hyperorality, Impaired vibration sensation in the lower limbs, Inappropriate behavior, Irritability, Lack of insight, Limb fasciculations, Limb muscle weakness, Loss of speech, Lower limb hyperreflexia, Lumbar hyperlordosis, Memory impairment, Muscle cramps, Muscle weakness, Myopathy, Neurodegeneration, Pain, Paralysis, Pelvic girdle amyotrophy, Pelvic girdle muscle atrophy, Pelvic girdle muscle weakness, Perseveration, Personality changes, Pes cavus, Poor speech, Progressive, Proximal muscle weakness, Respiratory failure, Restlessness, Restrictive behavior, Rimmed vacuoles, Scapular winging, Shoulder girdle muscle atrophy, Shoulder girdle muscle weakness, Skeletal muscle atrophy, Spastic gait, Spastic paraplegia, Spasticity, Spoken Word Recognition Deficit, Stereotypy, Temporal cortical atrophy, Thickened nuchal skin fold, Tongue fasciculations, Variable expressivity, Xerostomia
AP2M1	AP2M1	4.17224E-01	0.001762395	Adapter molecule	BrainSpLMD|1173	OMIM|601024
CADM1	CADM1	4.15254E-01	0.000279658	Adhesion molecule	BrainSpLMD|23705;Eurexp|euxassay_014807|Meckel's cartilage, brain, cervical, cervico-thoracic, cochlea, cortex, dorsal root ganglion, facial VII, frontal bone primordium, glossopharyngeal IX, incisor, lung, molar, olfactory, orbito-sphenoid, pharyngo-tympanic tube, pituitary, spinal cord, submandibular gland primordium, thoracic, trachea, trigeminal V, urethra, vagus X, vestibulocochlear VIII, vibrissa;BrainSpMouseDev|34014	SFARI||Autism, 4 - Minimal evidence;OMIM|605686
CHD9	CHD9	4.13950E-01	0.003371678	DNA binding protein	BrainSpLMD|80205	OMIM|616936
EAPP	EAPP	4.07805E-01	0.003328553	Unclassified	BrainSpLMD|55837	OMIM|609486
RP11.632C17__A.1	RP11.632C17__A.1	4.02135E-01	0.000534538			
SYAP1	SYAP1	3.99717E-01	0.006175838	Transport/cargo protein	BrainSpLMD|94056;Eurexp|euxassay_000499|incisor	SFARI||Autism, No category
SNHG1	SNHG1	3.98589E-01	0.004444175			OMIM|603222
PUM1	PUM1	3.95375E-01	0.000880985	RNA binding protein	BrainSpLMD|9698	OMIM|607204
KIAA2018	KIAA2018	3.93311E-01	4.34E-06			
SRSF11	SRSF11	3.91417E-01	0.003757248	Transcription regulatory protein	BrainSpLMD|9295	SFARI||Autism, 2 - Strong candidate;OMIM|602010
C4orf3	C4orf3	3.90388E-01	7.57E-07	Integral membrane protein	BrainSpLMD|401152	
DIMT1	DIMT1	3.90264E-01	0.000198415	Unclassified	BrainSpLMD|27292;Eurexp|euxassay_001602|ventricular layer	OMIM|612499
ZZZ3	ZZZ3	3.89546E-01	0.006313716	DNA binding protein	BrainSpLMD|26009	
CLNS1A	CLNS1A	3.88255E-01	0.009006653	Transport/cargo protein	BrainSpLMD|1207	OMIM|602158
KIAA0368	KIAA0368	3.87996E-01	3.24E-06	Translation regulatory protein	BrainSpLMD|23392	OMIM|616694
CBWD2	CBWD2	3.87068E-01	0.006844685	Unclassified		OMIM|611079
MYEF2	MYEF2	3.86719E-01	0.001851718	Transcription regulatory protein	BrainSpLMD|50804;Eurexp|euxassay_001436|liver, otic capsule, vertebral axis muscle system	
ARID4B	ARID4B	3.86621E-01	0.008272769	DNA binding protein	BrainSpLMD|51742	OMIM|609696
ANKRD28	ANKRD28	3.85831E-01	0.00044682	Unclassified	BrainSpLMD|23243	OMIM|611122
CMC2	CMC2	3.84093E-01	0.008767527	Unclassified	BrainSpLMD|56942	
NRXN3	NRXN3	3.82898E-01	9.02E-13	Adhesion molecule	BrainSpLMD|9369;Eurexp|euxassay_009777|bladder, collecting ducts, inner ear, mantle layer, marginal layer, neural retina, vibrissa	SFARI||Autism, 3 - Suggestive evidence;OMIM|600567
EIF1AD	EIF1AD	3.80047E-01	0.009609146	Unclassified	BrainSpLMD|84285	
POLR2J	POLR2J	3.77838E-01	0.003526433	RNA polymerase	BrainSpLMD|5439	OMIM|604150
C7orf73	C7orf73	3.76874E-01	0.006330279			
SLC4A7	SLC4A7	3.75089E-01	0.001608423	Transport/cargo protein	BrainSpLMD|9497	OMIM|603353
STX7	STX7	3.73878E-01	0.002418323	Integral membrane protein	BrainSpLMD|8417;Eurexp|euxassay_011674|cervical, cervico-thoracic, dorsal root ganglion, facial VII, forebrain, glossopharyngeal IX, hindbrain, midbrain, neural retina, spinal cord, thoracic, trigeminal V, vestibulocochlear VIII	OMIM|603217
PTBP2	PTBP2	3.70456E-01	0.007980074	RNA binding protein	BrainSpLMD|58155	SFARI||Autism, 4 - Minimal evidence;OMIM|608449
BICD2	BICD2	3.67875E-01	0.000238551	Structural protein	BrainSpLMD|23299;Eurexp|euxassay_012575|dorsal root ganglion, facial VII, glossopharyngeal IX, neural retina, olfactory, trigeminal V, vagus X, ventricular layer, vestibulocochlear VIII	OMIM|609797;HPO|23299|Achilles tendon contracture, Areflexia, Autosomal dominant inheritance, Axial muscle weakness, Difficulty running, Gowers sign, Hyporeflexia, Motor delay, Spinal muscular atrophy, Talipes equinovarus, Toe walking, Variable expressivity, Waddling gait
KCTD20	KCTD20	3.67474E-01	0.000331318	Unclassified	BrainSpLMD|222658;Eurexp|euxassay_010084|dorsal root ganglion, glossopharyngeal IX, mantle layer, trigeminal V, vagus X	OMIM|615932
TMEM33	TMEM33	3.67001E-01	0.000750309	Unclassified	BrainSpLMD|55161;Eurexp|euxassay_004897|dorsal root ganglion, glossopharyngeal IX, olfactory, respiratory, submandibular gland primordium, trigeminal V, vagus X, vibrissa	
CCNJ	CCNJ	3.62966E-01	0.002707673	Cell cycle control protein	BrainSpLMD|54619	
FIS1	FIS1	3.60918E-01	0.00116524	Unclassified	BrainSpLMD|51024	OMIM|609003
PCYOX1	PCYOX1	3.59722E-01	0.000161871	Enzyme: Oxidase	BrainSpLMD|51449;Eurexp|euxassay_012457|dorsal root ganglion, floor plate, floorplate, glossopharyngeal IX, mantle layer, pituitary, trigeminal V, ventral grey horn, vibrissa	OMIM|610995
TUG1	TUG1	3.56888E-01	0.00058507		BrainSpLMD|55000	OMIM|614971
C6orf62	C6orf62	3.56644E-01	0.00021634	Unclassified	BrainSpLMD|81688	
ARID1B	ARID1B	3.56566E-01	0.004933049	Transcription factor	BrainSpLMD|57492	SFARI||Autism, 1 - High confidence;OMIM|614556;COSMIC||breast, hepatocellular carcinoma;HPO|57492|Abnormal hair pattern, Abnormality of cardiovascular system morphology, Abnormality of the dentition, Abnormality of the metacarpal bones, Abnormality of the pinna, Abnormality of vision, Absence seizures, Agenesis of corpus callosum, Aggressive behavior, Alopecia, Anteverted nares, Aphasia, Aplasia of the uterus, Aplasia/Hypoplasia of the cerebellum, Aplasia/Hypoplasia of the distal phalanx of the 5th finger, Aplasia/Hypoplasia of the patella, Astigmatism, Atrial septal defect, Autistic behavior, Autosomal dominant inheritance, Autosomal recessive inheritance, Blepharophimosis, Brachydactyly, Broad distal phalanx of finger, Broad nasal tip, Bulbous nose, Choanal atresia, Cleft palate, Clubbing of toes, Coarse facial features, Congenital diaphragmatic hernia, Coxa valga, Cryptorchidism, Curly eyelashes, Cutis marmorata, Dandy-Walker malformation, Delayed eruption of teeth, Delayed skeletal maturation, Depressed nasal bridge, Depressed nasal ridge, Dislocated radial head, Downslanted palpebral fissures, Duodenal ulcer, Dysphasia, Echolalia, Ectopic kidney, Eczema, Elbow dislocation, Epicanthus, Epileptic spasms, Everted lower lip vermilion, Excessive wrinkled skin, Facial hypertrichosis, Failure to thrive, Feeding difficulties in infancy, Gastric ulcer, Generalized hirsutism, Global developmental delay, Hearing impairment, Hemangioma, High palate, High, narrow palate, Highly arched eyebrow, Hydronephrosis, Hypertelorism, Hypoplasia of the corpus callosum, Hypoplastic fifth fingernail, Hypospadias, Hypotelorism, Hypotrichosis, Inguinal hernia, Intellectual disability, Intellectual disability, mild, Intestinal malrotation, Intrauterine growth retardation, Intussusception, Joint dislocation, Joint hyperflexibility, Joint laxity, Kyphosis, Long eyelashes, Long philtrum, Low-set ears, Low-set, posteriorly rotated ears, Lumbosacral hirsutism, Malar flattening, Microcephaly, Muscular hypotonia, Mutism, Myopia, Narrow nasal bridge, Nystagmus, Partial agenesis of the corpus callosum, Patent ductus arteriosus, Phenotypic variability, Plagiocephaly, Posteriorly rotated ears, Postnatal growth retardation, Preauricular skin tag, Prominent interphalangeal joints, Ptosis, Recurrent respiratory infections, Renal hypoplasia, Sacral dimple, Sandal gap, Scoliosis, Seizures, Sensorineural hearing impairment, Severe expressive language delay, Severe short stature, Short distal phalanx of finger, Short distal phalanx of the 5th finger, Short distal phalanx of the 5th toe, Short palm, Short palpebral fissure, Short stature, Short sternum, Single transverse palmar crease, Slow-growing hair, Smooth philtrum, Sparse scalp hair, Specific learning disability, Spina bifida occulta, Status epilepticus, Strabismus, Tetralogy of Fallot, Thick eyebrow, Thick lower lip vermilion, Thick nasal alae, Thin upper lip vermilion, Thin vermilion border, Triangular face, Umbilical hernia, Ventricular septal defect, Visual impairment, Wide intermamillary distance, Wide mouth, Wide nasal bridge
USP42	USP42	3.56423E-01	0.007886434	Ubiquitin proteasome system protein		
RP11.74E24.2	RP11.74E24.2	3.48974E-01	0.000345203			
STRN3	STRN3	3.44009E-01	0.001465273	Calcium binding protein	BrainSpLMD|29966	OMIM|614766
RPL7L1	RPL7L1	3.42733E-01	0.003749605	Ribosomal subunit	Eurexp|euxassay_007021|embryo	OMIM|617417
NT5C3A	NT5C3A	3.36415E-01	0.002827572	Enzyme: Hydrolase	BrainSpLMD|51251;Eurexp|euxassay_006605|cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, left, right, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|606224;HPO|51251|Autosomal recessive inheritance, Hemoglobinuria, Hemolytic anemia
TIAL1	TIAL1	3.30452E-01	0.00081853	RNA binding protein	BrainSpLMD|7073;Eurexp|euxassay_010582|mantle layer	OMIM|603413
SNCAIP	SNCAIP	3.28973E-01	0.003961462	Unclassified	BrainSpLMD|9627	OMIM|603779;HPO|9627|Bradykinesia, Constipation, Dementia, Depressivity, Dysarthria, Dysphagia, Dystonia, Insidious onset, Lewy bodies, Mask-like facies, Neuronal loss in central nervous system, Parkinsonism, Personality changes, Postural instability, Progressive, Resting tremor, Rigidity, Short stepped shuffling gait, Sleep disturbance, Sporadic, Substantia nigra gliosis, Urinary urgency, Weak voice
YTHDF2	YTHDF2	3.28637E-01	0.000197661	Unclassified	BrainSpLMD|51441	OMIM|610640
